pair_id,ref_index,range_index,kind,clone_type,operator,left_begin,left_end,right_begin,right_end
R00374,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,15,20,15,20
R00374,3,1,MUTATION,T1,t1_add_eol_comment,17,17,17,17
R00374,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00374,5,-1,UNTOUCHED,T1,none,12,14,12,14
R00374,6,-1,UNTOUCHED,T1,none,21,31,21,31
R00375,0,0,CLONE_INTERVAL,T1,t1_reindent,8,14,8,14
R00375,1,0,MUTATION,T1,t1_reindent,8,14,8,14
R00375,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,18,23,18,24
R00375,3,1,MUTATION,T1,t1_add_blank_line,,,22,22
R00375,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00375,5,-1,UNTOUCHED,T1,none,15,17,15,17
R00375,6,-1,UNTOUCHED,T1,none,24,26,25,27
R00376,0,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00376,1,0,MUTATION,T1,t1_reindent,6,11,6,11
R00376,2,1,CLONE_INTERVAL,T3,t3_wrap_statement,25,37,25,39
R00376,3,1,MUTATION,T3,t3_wrap_statement,,,26,26
R00376,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00376,5,-1,UNTOUCHED,T1,none,12,24,12,24
R00376,6,-1,UNTOUCHED,T1,none,38,44,40,46
R00377,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,13,7,14
R00377,1,0,MUTATION,T1,t1_add_blank_line,,,9,9
R00377,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,30,40,31,41
R00377,3,1,MUTATION,T2,t2_change_int_literal,30,30,31,31
R00377,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00377,5,-1,UNTOUCHED,T1,none,14,29,15,30
R00377,6,-1,UNTOUCHED,T1,none,41,43,42,44
R00378,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,11,16,11,16
R00378,1,0,MUTATION,T2,t2_change_int_literal,14,14,14,14
R00378,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,32,37,32,37
R00378,3,1,MUTATION,T2,t2_change_int_literal,32,32,32,32
R00378,4,-1,UNTOUCHED,T1,none,3,10,3,10
R00378,5,-1,UNTOUCHED,T1,none,17,31,17,31
R00378,6,-1,UNTOUCHED,T1,none,38,52,38,52
R00379,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,13,25,13,25
R00379,1,0,MUTATION,T2,t2_change_string_literal,20,20,20,20
R00379,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,42,48,42,48
R00379,3,1,MUTATION,T1,t1_add_eol_comment,42,42,42,42
R00379,4,-1,UNTOUCHED,T1,none,5,12,5,12
R00379,5,-1,UNTOUCHED,T1,none,26,41,26,41
R00379,6,-1,UNTOUCHED,T1,none,49,58,49,58
R00380,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,12,7,13
R00380,1,0,MUTATION,T1,t1_add_block_comment,,,8,8
R00380,2,1,CLONE_INTERVAL,T3,t3_insert_statement,31,37,32,39
R00380,3,1,MUTATION,T3,t3_insert_statement,,,33,33
R00380,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00380,5,-1,UNTOUCHED,T1,none,13,30,14,31
R00380,6,-1,UNTOUCHED,T1,none,38,44,40,46
R00381,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,27,32,27,34
R00381,1,0,MUTATION,T3,t3_wrap_statement,,,29,29
R00381,2,1,CLONE_INTERVAL,T3,t3_insert_statement,84,89,86,92
R00381,3,1,MUTATION,T3,t3_insert_statement,,,87,87
R00381,4,-1,UNTOUCHED,T1,none,24,26,24,26
R00381,5,-1,UNTOUCHED,T1,none,33,43,35,45
R00381,6,-1,UNTOUCHED,T1,none,79,83,81,85
R00381,7,-1,UNTOUCHED,T1,none,90,99,93,102
R00382,0,0,CLONE_INTERVAL,T3,t3_insert_statement,7,12,7,13
R00382,1,0,MUTATION,T3,t3_insert_statement,,,8,8
R00382,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,16,27,17,28
R00382,3,1,MUTATION,T1,t1_add_eol_comment,17,17,18,18
R00382,4,-1,UNTOUCHED,T1,none,4,6,4,6
R00382,5,-1,UNTOUCHED,T1,none,13,15,14,16
R00382,6,-1,UNTOUCHED,T1,none,28,36,29,37
R00383,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,11,6,11
R00383,1,0,MUTATION,T2,t2_change_string_literal,6,6,6,6
R00383,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,16,26,16,26
R00383,3,1,MUTATION,T1,t1_add_eol_comment,24,24,24,24
R00383,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00383,5,-1,UNTOUCHED,T1,none,12,15,12,15
R00383,6,-1,UNTOUCHED,T1,none,27,33,27,33
R00384,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,11,16,11,17
R00384,1,0,MUTATION,T1,t1_add_block_comment,,,16,16
R00384,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,21,27,22,29
R00384,3,1,MUTATION,T1,t1_add_block_comment,,,27,27
R00384,4,-1,UNTOUCHED,T1,none,3,10,3,10
R00384,5,-1,UNTOUCHED,T1,none,17,20,18,21
R00384,6,-1,UNTOUCHED,T1,none,28,31,30,33
R00385,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,11,6,11
R00385,1,0,MUTATION,T2,t2_change_string_literal,6,6,6,6
R00385,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,22,34,22,34
R00385,3,1,MUTATION,T2,t2_rename_local_x1,22,24,22,24
R00385,4,1,MUTATION,T2,t2_rename_local_x1,29,29,29,29
R00385,5,-1,UNTOUCHED,T1,none,3,5,3,5
R00385,6,-1,UNTOUCHED,T1,none,12,21,12,21
R00385,7,-1,UNTOUCHED,T1,none,35,48,35,48
R00386,0,0,CLONE_INTERVAL,T3,t3_insert_statement,15,20,15,21
R00386,1,0,MUTATION,T3,t3_insert_statement,,,17,17
R00386,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,89,94,90,95
R00386,3,1,MUTATION,T2,t2_change_int_literal,89,89,90,90
R00386,4,-1,UNTOUCHED,T1,none,11,14,11,14
R00386,5,-1,UNTOUCHED,T1,none,21,27,22,28
R00386,6,-1,UNTOUCHED,T1,none,86,88,87,89
R00386,7,-1,UNTOUCHED,T1,none,95,109,96,110
R00387,0,0,CLONE_INTERVAL,T3,t3_delete_statement,9,14,9,13
R00387,1,0,MUTATION,T3,t3_delete_statement,14,14,,
R00387,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,19,24,18,23
R00387,3,1,MUTATION,T2,t2_change_string_literal,19,19,18,18
R00387,4,-1,UNTOUCHED,T1,none,3,8,3,8
R00387,5,-1,UNTOUCHED,T1,none,15,18,14,17
R00387,6,-1,UNTOUCHED,T1,none,25,35,24,34
R00388,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,13,18,13,18
R00388,1,0,MUTATION,T1,t1_add_eol_comment,14,14,14,14
R00388,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,26,31,26,31
R00388,3,1,MUTATION,T2,t2_change_string_literal,27,27,27,27
R00388,4,-1,UNTOUCHED,T1,none,5,12,5,12
R00388,5,-1,UNTOUCHED,T1,none,19,25,19,25
R00388,6,-1,UNTOUCHED,T1,none,32,54,32,54
R00389,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,13,6,13
R00389,1,0,MUTATION,T1,t1_add_eol_comment,11,11,11,11
R00389,2,1,CLONE_INTERVAL,T1,t1_reindent,17,22,17,22
R00389,3,1,MUTATION,T1,t1_reindent,17,22,17,22
R00389,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00389,5,-1,UNTOUCHED,T1,none,14,16,14,16
R00389,6,-1,UNTOUCHED,T1,none,23,25,23,25
R00390,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,10,20,10,21
R00390,1,0,MUTATION,T1,t1_add_block_comment,,,17,17
R00390,2,1,CLONE_INTERVAL,T3,t3_delete_statement,62,67,63,67
R00390,3,1,MUTATION,T3,t3_delete_statement,67,67,,
R00390,4,-1,UNTOUCHED,T1,none,6,9,6,9
R00390,5,-1,UNTOUCHED,T1,none,21,39,22,40
R00390,6,-1,UNTOUCHED,T1,none,56,61,57,62
R00390,7,-1,UNTOUCHED,T1,none,68,74,68,74
R00391,0,0,CLONE_INTERVAL,T1,t1_reindent,44,49,44,49
R00391,1,0,MUTATION,T1,t1_reindent,44,49,44,49
R00391,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,67,72,67,72
R00391,3,1,MUTATION,T1,t1_add_eol_comment,71,71,71,71
R00391,4,-1,UNTOUCHED,T1,none,41,43,41,43
R00391,5,-1,UNTOUCHED,T1,none,50,52,50,52
R00391,6,-1,UNTOUCHED,T1,none,63,66,63,66
R00391,7,-1,UNTOUCHED,T1,none,73,78,73,78
R00392,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00392,1,0,MUTATION,T3,t3_wrap_statement,,,6,6
R00392,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,15,20,17,22
R00392,3,1,MUTATION,T2,t2_change_int_literal,15,15,17,17
R00392,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00392,5,-1,UNTOUCHED,T1,none,12,14,14,16
R00392,6,-1,UNTOUCHED,T1,none,21,23,23,25
R00393,0,0,CLONE_INTERVAL,T3,t3_insert_statement,6,11,6,12
R00393,1,0,MUTATION,T3,t3_insert_statement,,,11,11
R00393,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,20,27,21,29
R00393,3,1,MUTATION,T1,t1_add_blank_line,,,24,24
R00393,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00393,5,-1,UNTOUCHED,T1,none,12,19,13,20
R00393,6,-1,UNTOUCHED,T1,none,28,37,30,39
R00394,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,16,26,16,26
R00394,1,0,MUTATION,T2,t2_change_string_literal,17,17,17,17
R00394,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,90,95,90,95
R00394,3,1,MUTATION,T2,t2_change_int_literal,90,90,90,90
R00394,4,-1,UNTOUCHED,T1,none,11,15,11,15
R00394,5,-1,UNTOUCHED,T1,none,27,29,27,29
R00394,6,-1,UNTOUCHED,T1,none,87,89,87,89
R00394,7,-1,UNTOUCHED,T1,none,96,110,96,110
R00395,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,53,63,53,64
R00395,1,0,MUTATION,T1,t1_add_blank_line,,,54,54
R00395,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,129,137,130,139
R00395,3,1,MUTATION,T1,t1_add_blank_line,,,138,138
R00395,4,-1,UNTOUCHED,T1,none,48,52,48,52
R00395,5,-1,UNTOUCHED,T1,none,64,66,65,67
R00395,6,-1,UNTOUCHED,T1,none,104,128,105,129
R00395,7,-1,UNTOUCHED,T1,none,138,140,140,142
R00396,0,0,CLONE_INTERVAL,T3,t3_insert_statement,6,12,6,12
R00396,1,0,MUTATION,T3,t3_insert_statement,,,13,13
R00396,2,1,CLONE_INTERVAL,T1,t1_reindent,20,26,21,27
R00396,3,1,MUTATION,T1,t1_reindent,20,26,21,27
R00396,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00396,5,-1,UNTOUCHED,T1,none,13,19,14,20
R00396,6,-1,UNTOUCHED,T1,none,27,37,28,38
R00397,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,19,24,19,24
R00397,1,0,MUTATION,T2,t2_change_int_literal,19,19,19,19
R00397,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,134,142,134,143
R00397,3,1,MUTATION,T1,t1_add_blank_line,,,138,138
R00397,4,-1,UNTOUCHED,T1,none,16,18,16,18
R00397,5,-1,UNTOUCHED,T1,none,25,32,25,32
R00397,6,-1,UNTOUCHED,T1,none,130,133,130,133
R00397,7,-1,UNTOUCHED,T1,none,143,152,144,153
R00398,0,0,CLONE_INTERVAL,T2,t2_rename_local_x1,12,17,12,17
R00398,1,0,MUTATION,T2,t2_rename_local_x1,12,12,12,12
R00398,2,0,MUTATION,T2,t2_rename_local_x1,17,17,17,17
R00398,3,1,CLONE_INTERVAL,T3,t3_delete_statement,30,35,30,34
R00398,4,1,MUTATION,T3,t3_delete_statement,32,32,,
R00398,5,-1,UNTOUCHED,T1,none,9,11,9,11
R00398,6,-1,UNTOUCHED,T1,none,18,29,18,29
R00398,7,-1,UNTOUCHED,T1,none,36,41,35,40
R00399,0,0,CLONE_INTERVAL,T3,t3_delete_statement,7,17,7,14
R00399,1,0,MUTATION,T3,t3_delete_statement,8,10,,
R00399,2,1,CLONE_INTERVAL,T3,t3_insert_statement,23,31,20,28
R00399,3,1,MUTATION,T3,t3_insert_statement,,,29,29
R00399,4,-1,UNTOUCHED,T1,none,4,6,4,6
R00399,5,-1,UNTOUCHED,T1,none,18,22,15,19
R00399,6,-1,UNTOUCHED,T1,none,32,37,30,35
R00400,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,16,7,17
R00400,1,0,MUTATION,T1,t1_add_blank_line,,,12,12
R00400,2,1,CLONE_INTERVAL,T3,t3_delete_statement,22,27,23,27
R00400,3,1,MUTATION,T3,t3_delete_statement,27,27,,
R00400,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00400,5,-1,UNTOUCHED,T1,none,17,21,18,22
R00400,6,-1,UNTOUCHED,T1,none,28,31,28,31
R00401,0,0,CLONE_INTERVAL,T3,t3_insert_statement,10,15,10,15
R00401,1,0,MUTATION,T3,t3_insert_statement,,,16,16
R00401,2,1,CLONE_INTERVAL,T3,t3_insert_statement,31,40,32,42
R00401,3,1,MUTATION,T3,t3_insert_statement,,,37,37
R00401,4,-1,UNTOUCHED,T1,none,3,9,3,9
R00401,5,-1,UNTOUCHED,T1,none,16,30,17,31
R00401,6,-1,UNTOUCHED,T1,none,41,51,43,53
R00402,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,12,17,12,18
R00402,1,0,MUTATION,T1,t1_add_blank_line,,,17,17
R00402,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,22,27,23,28
R00402,3,1,MUTATION,T2,t2_change_string_literal,23,23,24,24
R00402,4,-1,UNTOUCHED,T1,none,4,11,4,11
R00402,5,-1,UNTOUCHED,T1,none,18,21,19,22
R00402,6,-1,UNTOUCHED,T1,none,28,33,29,34
R00403,0,0,CLONE_INTERVAL,T2,t2_rename_local_x2,14,20,14,20
R00403,1,0,MUTATION,T2,t2_rename_local_x2,14,14,14,14
R00403,2,0,MUTATION,T2,t2_rename_local_x2,16,17,16,17
R00403,3,1,CLONE_INTERVAL,T2,t2_rename_local_x3,88,93,88,93
R00403,4,1,MUTATION,T2,t2_rename_local_x3,88,92,88,92
R00403,5,-1,UNTOUCHED,T1,none,10,13,10,13
R00403,6,-1,UNTOUCHED,T1,none,21,23,21,23
R00403,7,-1,UNTOUCHED,T1,none,85,87,85,87
R00403,8,-1,UNTOUCHED,T1,none,94,105,94,105
R00404,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,11,16,11,17
R00404,1,0,MUTATION,T1,t1_add_blank_line,,,12,12
R00404,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,39,46,40,47
R00404,3,1,MUTATION,T2,t2_change_string_literal,41,41,42,42
R00404,4,-1,UNTOUCHED,T1,none,6,10,6,10
R00404,5,-1,UNTOUCHED,T1,none,17,38,18,39
R00404,6,-1,UNTOUCHED,T1,none,47,54,48,55
R00405,0,0,CLONE_INTERVAL,T2,t2_rename_local_x1,147,168,147,168
R00405,1,0,MUTATION,T2,t2_rename_local_x1,161,163,161,163
R00405,2,0,MUTATION,T2,t2_rename_local_x1,165,165,165,165
R00405,3,1,CLONE_INTERVAL,T3,t3_insert_statement,243,249,243,249
R00405,4,1,MUTATION,T3,t3_insert_statement,,,250,250
R00405,5,-1,UNTOUCHED,T1,none,143,146,143,146
R00405,6,-1,UNTOUCHED,T1,none,169,171,169,171
R00405,7,-1,UNTOUCHED,T1,none,236,242,236,242
R00405,8,-1,UNTOUCHED,T1,none,250,261,251,262
R00406,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,102,113,102,114
R00406,1,0,MUTATION,T1,t1_add_block_comment,,,105,105
R00406,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,194,204,195,206
R00406,3,1,MUTATION,T1,t1_add_blank_line,,,199,199
R00406,4,-1,UNTOUCHED,T1,none,92,101,92,101
R00406,5,-1,UNTOUCHED,T1,none,114,130,115,131
R00406,6,-1,UNTOUCHED,T1,none,186,193,187,194
R00406,7,-1,UNTOUCHED,T1,none,205,207,207,209
R00407,0,0,CLONE_INTERVAL,T2,t2_rename_local_x2,7,14,7,14
R00407,1,0,MUTATION,T2,t2_rename_local_x2,7,10,7,10
R00407,2,0,MUTATION,T2,t2_rename_local_x2,12,12,12,12
R00407,3,1,CLONE_INTERVAL,T1,t1_add_blank_line,19,30,19,31
R00407,4,1,MUTATION,T1,t1_add_blank_line,,,22,22
R00407,5,-1,UNTOUCHED,T1,none,3,6,3,6
R00407,6,-1,UNTOUCHED,T1,none,15,18,15,18
R00407,7,-1,UNTOUCHED,T1,none,31,51,32,52
R00408,0,0,CLONE_INTERVAL,T1,t1_reindent,100,107,100,107
R00408,1,0,MUTATION,T1,t1_reindent,100,101,100,101
R00408,2,0,MUTATION,T1,t1_reindent,103,107,103,107
R00408,3,1,CLONE_INTERVAL,T2,t2_change_int_literal,127,132,127,132
R00408,4,1,MUTATION,T2,t2_change_int_literal,132,132,132,132
R00408,5,-1,UNTOUCHED,T1,none,95,99,95,99
R00408,6,-1,UNTOUCHED,T1,none,108,117,108,117
R00408,7,-1,UNTOUCHED,T1,none,119,126,119,126
R00408,8,-1,UNTOUCHED,T1,none,133,141,133,141
R00409,0,0,CLONE_INTERVAL,T3,t3_insert_statement,11,19,11,19
R00409,1,0,MUTATION,T3,t3_insert_statement,,,20,20
R00409,2,1,CLONE_INTERVAL,T3,t3_delete_statement,24,31,25,31
R00409,3,1,MUTATION,T3,t3_delete_statement,24,24,,
R00409,4,-1,UNTOUCHED,T1,none,5,10,5,10
R00409,5,-1,UNTOUCHED,T1,none,20,23,21,24
R00409,6,-1,UNTOUCHED,T1,none,32,53,32,53
R00410,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,11,6,11
R00410,1,0,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00410,2,1,CLONE_INTERVAL,T1,t1_reindent,19,31,19,31
R00410,3,1,MUTATION,T1,t1_reindent,19,31,19,31
R00410,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00410,5,-1,UNTOUCHED,T1,none,12,18,12,18
R00410,6,-1,UNTOUCHED,T1,none,32,34,32,34
R00411,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,10,15,10,15
R00411,1,0,MUTATION,T2,t2_change_int_literal,11,11,11,11
R00411,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,20,25,20,26
R00411,3,1,MUTATION,T1,t1_add_block_comment,,,25,25
R00411,4,-1,UNTOUCHED,T1,none,3,9,3,9
R00411,5,-1,UNTOUCHED,T1,none,16,19,16,19
R00411,6,-1,UNTOUCHED,T1,none,26,32,27,33
R00412,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,12,6,12
R00412,1,0,MUTATION,T2,t2_change_int_literal,6,6,6,6
R00412,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,18,29,18,30
R00412,3,1,MUTATION,T1,t1_add_blank_line,,,23,23
R00412,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00412,5,-1,UNTOUCHED,T1,none,13,17,13,17
R00412,6,-1,UNTOUCHED,T1,none,30,35,31,36
R00413,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,9,24,9,24
R00413,1,0,MUTATION,T2,t2_change_string_literal,15,15,15,15
R00413,2,1,CLONE_INTERVAL,T3,t3_insert_statement,30,39,30,40
R00413,3,1,MUTATION,T3,t3_insert_statement,,,35,35
R00413,4,-1,UNTOUCHED,T1,none,3,8,3,8
R00413,5,-1,UNTOUCHED,T1,none,25,29,25,29
R00413,6,-1,UNTOUCHED,T1,none,40,45,41,46
R00414,0,0,CLONE_INTERVAL,T1,t1_reindent,13,18,13,18
R00414,1,0,MUTATION,T1,t1_reindent,13,18,13,18
R00414,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,51,57,51,57
R00414,3,1,MUTATION,T2,t2_rename_local_x1,52,54,52,54
R00414,4,-1,UNTOUCHED,T1,none,10,12,10,12
R00414,5,-1,UNTOUCHED,T1,none,19,21,19,21
R00414,6,-1,UNTOUCHED,T1,none,37,50,37,50
R00414,7,-1,UNTOUCHED,T1,none,58,61,58,61
R00415,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,15,7,15
R00415,1,0,MUTATION,T2,t2_change_int_literal,11,11,11,11
R00415,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,23,31,23,31
R00415,3,1,MUTATION,T2,t2_change_int_literal,25,25,25,25
R00415,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00415,5,-1,UNTOUCHED,T1,none,16,22,16,22
R00415,6,-1,UNTOUCHED,T1,none,32,37,32,37
R00416,0,0,CLONE_INTERVAL,T3,t3_delete_statement,10,15,10,14
R00416,1,0,MUTATION,T3,t3_delete_statement,10,10,,
R00416,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,26,34,25,33
R00416,3,1,MUTATION,T2,t2_change_string_literal,28,28,27,27
R00416,4,-1,UNTOUCHED,T1,none,4,9,4,9
R00416,5,-1,UNTOUCHED,T1,none,16,25,15,24
R00416,6,-1,UNTOUCHED,T1,none,35,37,34,36
R00417,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,13,6,15
R00417,1,0,MUTATION,T3,t3_wrap_statement,,,6,6
R00417,2,1,CLONE_INTERVAL,T3,t3_wrap_statement,17,22,19,26
R00417,3,1,MUTATION,T3,t3_wrap_statement,,,19,19
R00417,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00417,5,-1,UNTOUCHED,T1,none,14,16,16,18
R00417,6,-1,UNTOUCHED,T1,none,23,26,27,30
R00418,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,12,7,12
R00418,1,0,MUTATION,T1,t1_add_eol_comment,11,11,11,11
R00418,2,1,CLONE_INTERVAL,T3,t3_insert_statement,21,26,21,27
R00418,3,1,MUTATION,T3,t3_insert_statement,,,22,22
R00418,4,-1,UNTOUCHED,T1,none,4,6,4,6
R00418,5,-1,UNTOUCHED,T1,none,13,15,13,15
R00418,6,-1,UNTOUCHED,T1,none,18,20,18,20
R00418,7,-1,UNTOUCHED,T1,none,27,35,28,36
R00419,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,13,8,14
R00419,1,0,MUTATION,T1,t1_add_block_comment,,,12,12
R00419,2,1,CLONE_INTERVAL,T3,t3_insert_statement,17,36,18,37
R00419,3,1,MUTATION,T3,t3_insert_statement,,,38,38
R00419,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00419,5,-1,UNTOUCHED,T1,none,14,16,15,17
R00419,6,-1,UNTOUCHED,T1,none,37,62,39,64
R00420,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,12,7,13
R00420,1,0,MUTATION,T1,t1_add_blank_line,,,9,9
R00420,2,1,CLONE_INTERVAL,T3,t3_insert_statement,21,28,22,29
R00420,3,1,MUTATION,T3,t3_insert_statement,,,30,30
R00420,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00420,5,-1,UNTOUCHED,T1,none,13,15,14,16
R00420,6,-1,UNTOUCHED,T1,none,17,20,18,21
R00420,7,-1,UNTOUCHED,T1,none,29,31,31,33
R00421,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,55,60,55,60
R00421,1,0,MUTATION,T1,t1_add_eol_comment,57,57,57,57
R00421,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,77,82,77,83
R00421,3,1,MUTATION,T1,t1_add_block_comment,,,80,80
R00421,4,-1,UNTOUCHED,T1,none,50,54,50,54
R00421,5,-1,UNTOUCHED,T1,none,61,70,61,70
R00421,6,-1,UNTOUCHED,T1,none,72,76,72,76
R00421,7,-1,UNTOUCHED,T1,none,83,92,84,93
R00422,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,13,7,14
R00422,1,0,MUTATION,T1,t1_add_block_comment,,,10,10
R00422,2,1,CLONE_INTERVAL,T3,t3_delete_statement,19,24,20,24
R00422,3,1,MUTATION,T3,t3_delete_statement,24,24,,
R00422,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00422,5,-1,UNTOUCHED,T1,none,14,18,15,19
R00422,6,-1,UNTOUCHED,T1,none,25,29,25,29
R00423,0,0,CLONE_INTERVAL,T2,t2_rename_local_x2,65,71,65,71
R00423,1,0,MUTATION,T2,t2_rename_local_x2,67,68,67,68
R00423,2,0,MUTATION,T2,t2_rename_local_x2,70,71,70,71
R00423,3,1,CLONE_INTERVAL,T1,t1_reindent,80,87,80,87
R00423,4,1,MUTATION,T1,t1_reindent,80,85,80,85
R00423,5,1,MUTATION,T1,t1_reindent,87,87,87,87
R00423,6,-1,UNTOUCHED,T1,none,60,64,60,64
R00423,7,-1,UNTOUCHED,T1,none,72,74,72,74
R00423,8,-1,UNTOUCHED,T1,none,76,79,76,79
R00423,9,-1,UNTOUCHED,T1,none,88,95,88,95
R00424,0,0,CLONE_INTERVAL,T3,t3_insert_statement,44,57,44,58
R00424,1,0,MUTATION,T3,t3_insert_statement,,,45,45
R00424,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,114,119,115,121
R00424,3,1,MUTATION,T1,t1_add_block_comment,,,119,119
R00424,4,-1,UNTOUCHED,T1,none,38,43,38,43
R00424,5,-1,UNTOUCHED,T1,none,58,63,59,64
R00424,6,-1,UNTOUCHED,T1,none,100,113,101,114
R00424,7,-1,UNTOUCHED,T1,none,120,136,122,138
R00425,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,9,26,9,28
R00425,1,0,MUTATION,T3,t3_wrap_statement,,,14,14
R00425,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,32,41,34,43
R00425,3,1,MUTATION,T2,t2_change_string_literal,34,34,36,36
R00425,4,-1,UNTOUCHED,T1,none,5,8,5,8
R00425,5,-1,UNTOUCHED,T1,none,27,31,29,33
R00425,6,-1,UNTOUCHED,T1,none,42,47,44,49
R00426,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,78,84,78,86
R00426,1,0,MUTATION,T3,t3_wrap_statement,,,78,78
R00426,2,1,CLONE_INTERVAL,T3,t3_delete_statement,278,284,280,285
R00426,3,1,MUTATION,T3,t3_delete_statement,280,280,,
R00426,4,-1,UNTOUCHED,T1,none,71,77,71,77
R00426,5,-1,UNTOUCHED,T1,none,85,96,87,98
R00426,6,-1,UNTOUCHED,T1,none,275,277,277,279
R00426,7,-1,UNTOUCHED,T1,none,285,300,286,301
R00427,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,10,15,10,15
R00427,1,0,MUTATION,T2,t2_change_int_literal,10,10,10,10
R00427,2,1,CLONE_INTERVAL,T1,t1_reindent,27,35,27,35
R00427,3,1,MUTATION,T1,t1_reindent,27,35,27,35
R00427,4,-1,UNTOUCHED,T1,none,5,9,5,9
R00427,5,-1,UNTOUCHED,T1,none,16,22,16,22
R00427,6,-1,UNTOUCHED,T1,none,24,26,24,26
R00427,7,-1,UNTOUCHED,T1,none,36,38,36,38
R00428,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,133,138,133,138
R00428,1,0,MUTATION,T1,t1_add_eol_comment,133,133,133,133
R00428,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,152,157,152,157
