pair_id,expected,band,status,detected,type_hit,found_types,best_coverage,wall_ms
MT3_043584,T3,MT3,ok,False,False,,0.00,279
MT3_043585,T3,MT3,ok,False,False,,0.00,388
MT3_043586,T3,MT3,ok,False,False,,0.00,679
MT3_043587,T3,MT3,ok,False,False,,0.00,277
MT3_043588,T3,MT3,ok,False,False,,0.00,273
MT3_043589,T3,MT3,ok,False,False,,0.00,330
MT3_043590,T3,MT3,ok,False,False,,0.00,256
MT3_043591,T3,MT3,ok,False,False,,0.00,324
MT3_043592,T3,MT3,ok,False,False,,0.00,299
MT3_043593,T3,MT3,ok,False,False,,0.00,572
MT3_043594,T3,MT3,ok,False,False,,0.00,307
MT3_043595,T3,MT3,ok,False,False,,0.00,502
MT3_043596,T3,MT3,ok,False,False,,0.00,306
MT3_043597,T3,MT3,ok,True,True,T2;T3,0.73,582
MT3_043598,T3,MT3,ok,False,False,,0.00,276
MT3_043599,T3,MT3,ok,False,False,T2,0.40,323
MT3_043600,T3,MT3,ok,False,False,,0.00,283
MT3_043601,T3,MT3,ok,False,False,T2,0.33,638
MT3_043602,T3,MT3,ok,False,False,T2,0.40,483
MT3_043603,T3,MT3,ok,False,False,,0.00,319
MT3_043604,T3,MT3,ok,False,False,,0.00,234
MT3_043605,T3,MT3,ok,False,False,T2,0.33,454
MT3_043606,T3,MT3,ok,False,False,,0.00,314
MT3_043607,T3,MT3,ok,False,False,T2,0.40,418
MT3_043608,T3,MT3,ok,False,False,T2,0.40,584
MT3_043609,T3,MT3,ok,False,False,,0.00,268
MT3_043610,T3,MT3,ok,False,False,,0.00,264
MT3_043611,T3,MT3,ok,False,False,,0.00,485
MT3_043612,T3,MT3,ok,False,False,,0.00,251
MT3_043613,T3,MT3,ok,False,False,,0.00,538
MT3_043614,T3,MT3,ok,True,True,T2;T3,0.73,536
MT3_043615,T3,MT3,ok,False,False,,0.00,640
MT3_043616,T3,MT3,ok,False,False,,0.00,735
MT3_043617,T3,MT3,ok,False,False,,0.00,338
MT3_043618,T3,MT3,ok,False,False,,0.00,239
MT3_043619,T3,MT3,ok,False,False,,0.00,277
MT3_043620,T3,MT3,ok,False,False,,0.00,294
MT3_043621,T3,MT3,ok,False,False,,0.00,276
MT3_043622,T3,MT3,ok,False,False,,0.00,602
MT3_043623,T3,MT3,ok,False,False,,0.00,417
MT3_043624,T3,MT3,ok,False,False,,0.00,535
MT3_043625,T3,MT3,ok,False,False,T2,0.40,434
MT3_043626,T3,MT3,ok,False,False,,0.00,419
MT3_043627,T3,MT3,ok,False,False,T2,0.33,616
MT3_043628,T3,MT3,ok,False,False,T2,0.40,573
MT3_043629,T3,MT3,ok,False,False,,0.00,287
MT3_043630,T3,MT3,ok,False,False,,0.00,337
MT3_043631,T3,MT3,ok,False,False,T2,0.33,353
MT3_043632,T3,MT3,ok,False,False,,0.00,292
MT3_043633,T3,MT3,ok,False,False,T2,0.40,334
MT3_043634,T3,MT3,ok,False,False,T2,0.40,448
MT3_043635,T3,MT3,ok,False,False,,0.00,268
MT3_043636,T3,MT3,ok,False,False,T2,0.33,271
MT3_043637,T3,MT3,ok,False,False,T2,0.40,584
MT3_043638,T3,MT3,ok,False,False,T2,0.40,292
MT3_043639,T3,MT3,ok,False,False,,0.00,563
MT3_043640,T3,MT3,ok,False,False,,0.00,566
MT3_043641,T3,MT3,ok,False,False,,0.00,600
MT3_043642,T3,MT3,ok,False,False,,0.00,285
MT3_043643,T3,MT3,ok,False,False,,0.00,7651
MT3_043644,T3,MT3,ok,False,False,,0.00,7613
MT3_043645,T3,MT3,ok,False,False,T2;T3,0.44,465
MT3_043646,T3,MT3,ok,False,False,,0.00,553
MT3_043647,T3,MT3,ok,False,False,,0.00,589
MT3_043648,T3,MT3,ok,False,False,T2,0.40,778
MT3_043649,T3,MT3,ok,False,False,T2,0.29,734
MT3_043650,T3,MT3,ok,False,False,,0.00,281
MT3_043651,T3,MT3,ok,False,False,,0.00,630
MT3_043652,T3,MT3,ok,False,False,,0.00,479
MT3_043653,T3,MT3,ok,False,False,T2,0.33,378
MT3_043654,T3,MT3,ok,False,False,,0.00,354
MT3_043655,T3,MT3,ok,False,False,,0.00,528
MT3_043656,T3,MT3,ok,False,False,T2,0.40,608
MT3_043657,T3,MT3,ok,False,False,,0.00,119
MT3_043658,T3,MT3,ok,True,True,T3,0.73,48674
MT3_043659,T3,MT3,ok,False,False,,0.00,392
MT3_043660,T3,MT3,ok,False,False,,0.00,105
MT3_043661,T3,MT3,ok,True,True,T3,0.73,52123
MT3_043662,T3,MT3,ok,True,True,T3,1.00,71
MT3_043663,T3,MT3,ok,False,False,,0.00,65
MT3_043664,T3,MT3,ok,False,False,,0.00,28821
MT3_043665,T3,MT3,ok,False,False,,0.00,94
MT3_043666,T3,MT3,ok,False,False,,0.00,89
MT3_043667,T3,MT3,ok,True,True,T3,0.73,49056
MT3_043668,T3,MT3,ok,False,False,,0.00,313
MT3_043669,T3,MT3,ok,False,False,,0.00,63
MT3_043670,T3,MT3,ok,True,True,T3,0.73,49074
MT3_043671,T3,MT3,ok,True,True,T3,1.00,67
MT3_043672,T3,MT3,ok,False,False,,0.00,72
MT3_043673,T3,MT3,ok,False,False,,0.00,28442
MT3_043674,T3,MT3,ok,False,False,,0.00,116
MT3_043675,T3,MT3,ok,False,False,,0.00,271
MT3_043676,T3,MT3,ok,False,False,,0.00,296
MT3_043677,T3,MT3,ok,False,False,,0.00,295
MT3_043678,T3,MT3,ok,False,False,,0.00,298
MT3_043679,T3,MT3,ok,False,False,,0.00,309
MT3_043680,T3,MT3,ok,False,False,,0.00,55
MT3_043681,T3,MT3,ok,False,False,,0.00,336
MT3_043682,T3,MT3,ok,False,False,,0.00,94
MT3_043683,T3,MT3,ok,False,False,,0.00,299
MT3_043684,T3,MT3,ok,False,False,,0.00,68
MT3_043685,T3,MT3,ok,False,False,,0.00,364
MT3_043686,T3,MT3,ok,False,False,,0.00,307
MT3_043687,T3,MT3,ok,False,False,,0.00,56
MT3_043688,T3,MT3,ok,False,False,,0.00,63
MT3_043689,T3,MT3,ok,False,False,,0.00,406
MT3_043690,T3,MT3,ok,False,False,,0.00,55
MT3_043691,T3,MT3,ok,False,False,,0.00,77
MT3_043692,T3,MT3,ok,False,False,,0.00,78
MT3_043693,T3,MT3,ok,False,False,,0.00,664
MT3_043694,T3,MT3,ok,True,True,T3,0.73,51587
MT3_043695,T3,MT3,ok,False,False,,0.00,321
MT3_043696,T3,MT3,ok,False,False,,0.00,273
MT3_043697,T3,MT3,ok,False,False,,0.00,28693
MT3_043698,T3,MT3,ok,False,False,,0.00,284
MT3_043699,T3,MT3,ok,False,False,,0.00,426
MT3_043700,T3,MT3,ok,False,False,,0.00,71
MT3_043701,T3,MT3,ok,False,False,,0.00,50570
MT3_043702,T3,MT3,ok,False,False,,0.00,94
MT3_043703,T3,MT3,ok,False,False,,0.00,143
MT3_043704,T3,MT3,ok,False,False,,0.00,651
MT3_043705,T3,MT3,ok,False,False,,0.00,340
MT3_043706,T3,MT3,ok,False,False,,0.00,294
MT3_043707,T3,MT3,ok,False,False,,0.00,375
MT3_043708,T3,MT3,ok,True,True,T3,0.73,50582
MT3_043709,T3,MT3,ok,True,True,T3,1.00,332
MT3_043710,T3,MT3,ok,False,False,,0.00,431
MT3_043711,T3,MT3,ok,False,False,,0.00,30220
MT3_043712,T3,MT3,ok,False,False,,0.00,280
MT3_043713,T3,MT3,ok,False,False,,0.00,400
MT3_043714,T3,MT3,ok,False,False,,0.00,50609
MT3_043715,T3,MT3,ok,False,False,,0.00,126
MT3_043716,T3,MT3,ok,False,False,,0.00,74
MT3_043717,T3,MT3,ok,True,True,T3,1.00,48027
MT3_043718,T3,MT3,ok,False,False,T2,0.12,405
MT3_043719,T3,MT3,ok,False,False,T1;T3,0.53,251
MT3_043720,T3,MT3,ok,True,True,T3,1.00,343
MT3_043721,T3,MT3,ok,True,True,T3,1.00,54369
MT3_043722,T3,MT3,ok,False,False,T3,0.53,279
MT3_043723,T3,MT3,ok,True,True,T3,1.00,344
MT3_043724,T3,MT3,ok,True,True,T3,1.00,50193
MT3_043725,T3,MT3,ok,True,True,T2;T3,1.00,376
MT3_043726,T3,MT3,ok,False,False,,0.00,52930
MT3_043727,T3,MT3,ok,True,True,T1;T3,0.82,276
MT3_043728,T3,MT3,ok,True,True,T1;T3,0.82,364
MT3_043729,T3,MT3,ok,True,True,T3,0.71,53504
MT3_043730,T3,MT3,ok,True,True,T3,1.00,285
MT3_043731,T3,MT3,ok,False,False,T2,0.12,314
MT3_043732,T3,MT3,ok,True,True,T3,1.00,51058
MT3_043733,T3,MT3,ok,False,False,T1,0.12,334
MT3_043734,T3,MT3,ok,True,True,T3,1.00,501
MT3_043735,T3,MT3,ok,True,True,T3,1.00,312
MT3_043736,T3,MT3,ok,False,False,T2,0.12,327
MT3_043737,T3,MT3,ok,True,True,T1;T3,0.82,299
MT3_043738,T3,MT3,ok,True,True,T1;T3,0.82,416
MT3_043739,T3,MT3,ok,False,False,T3,0.60,429
MT3_043740,T3,MT3,ok,False,False,T3,0.60,351
MT3_043741,T3,MT3,ok,False,False,T3,0.60,330
MT3_043742,T3,MT3,ok,False,False,T3,0.60,296
MT3_043743,T3,MT3,ok,False,False,T3,0.60,307
MT3_043744,T3,MT3,ok,False,False,T2,0.13,320
MT3_043745,T3,MT3,ok,True,True,T2;T3,1.00,416
MT3_043746,T3,MT3,ok,True,True,T3,1.00,313
MT3_043747,T3,MT3,ok,True,True,T3,1.00,50602
MT3_043748,T3,MT3,ok,True,True,T3,1.00,49882
MT3_043749,T3,MT3,ok,True,True,T1;T3,1.00,303
MT3_043750,T3,MT3,ok,False,False,T3,0.60,299
MT3_043751,T3,MT3,ok,False,False,T3,0.60,303
MT3_043752,T3,MT3,ok,True,True,T3,1.00,260
MT3_043753,T3,MT3,ok,False,False,T3,0.60,400
MT3_043754,T3,MT3,ok,True,True,T2;T3,1.00,282
MT3_043755,T3,MT3,ok,False,False,T3,0.60,394
MT3_043756,T3,MT3,ok,False,False,T3,0.60,498
MT3_043757,T3,MT3,ok,False,False,T3,0.60,53024
MT3_043758,T3,MT3,ok,True,True,T3,1.00,52449
MT3_043759,T3,MT3,ok,True,True,T3,1.00,47947
MT3_043760,T3,MT3,ok,True,True,T3,1.00,51315
MT3_043761,T3,MT3,ok,True,True,T2;T3,1.00,283
MT3_043762,T3,MT3,ok,False,False,T3,0.60,289
MT3_043763,T3,MT3,ok,False,False,T2,0.13,284
MT3_043764,T3,MT3,ok,True,True,T3,1.00,51548
MT3_043765,T3,MT3,ok,True,True,T3,1.00,49236
MT3_043766,T3,MT3,ok,True,True,T3,0.80,49624
MT3_043767,T3,MT3,ok,True,True,T3,0.80,49640
MT3_043768,T3,MT3,ok,True,True,T2;T3,1.00,305
MT3_043769,T3,MT3,ok,True,True,T3,1.00,571
MT3_043770,T3,MT3,ok,True,True,T3,1.00,243
MT3_043771,T3,MT3,ok,True,True,T3,1.00,371
MT3_043772,T3,MT3,ok,False,False,T2;T3,0.64,481
MT3_043773,T3,MT3,ok,True,True,T3,1.00,273
MT3_043774,T3,MT3,ok,False,False,T2;T3,0.64,285
MT3_043775,T3,MT3,ok,True,True,T2;T3,1.00,331
MT3_043776,T3,MT3,ok,True,True,T3,1.00,315
MT3_043777,T3,MT3,ok,True,True,T3,1.00,278
MT3_043778,T3,MT3,ok,True,True,T3,1.00,244
MT3_043779,T3,MT3,ok,True,True,T3,1.00,347
MT3_043780,T3,MT3,ok,False,False,T2;T3,0.60,296
MT3_043781,T3,MT3,ok,True,True,T3,1.00,432
MT3_043782,T3,MT3,ok,True,True,T3,1.00,621
MT3_043783,T3,MT3,ok,True,True,T3,1.00,483
MT3_043784,T3,MT3,ok,True,True,T3,1.00,587
MT3_043785,T3,MT3,ok,True,True,T3,1.00,298
MT3_043786,T3,MT3,ok,True,True,T2;T3,1.00,277
MT3_043787,T3,MT3,ok,True,True,T3,1.00,668
MT3_043788,T3,MT3,ok,False,False,T2;T3,0.64,450
MT3_043789,T3,MT3,ok,True,True,T3,1.00,355
MT3_043790,T3,MT3,ok,True,True,T3,1.00,396
MT3_043791,T3,MT3,ok,True,True,T3,1.00,648
MT3_043792,T3,MT3,ok,False,False,,0.00,92
MT3_043793,T3,MT3,ok,True,True,T2;T3,1.00,602
MT3_043794,T3,MT3,ok,True,True,T3,1.00,353
MT3_043795,T3,MT3,ok,True,True,T3,1.00,891
MT3_043796,T3,MT3,ok,True,True,T3,1.00,401
MT3_043797,T3,MT3,ok,True,True,T3,1.00,234
MT3_043798,T3,MT3,ok,False,False,T2;T3,0.64,310
MT3_043799,T3,MT3,ok,True,True,T3,1.00,262
MT3_043800,T3,MT3,ok,False,False,T2;T3,0.64,234
MT3_043801,T3,MT3,ok,True,True,T3,1.00,315
MT3_043802,T3,MT3,ok,True,True,T3,1.00,298
MT3_043803,T3,MT3,ok,True,True,T3,1.00,379
MT3_043804,T3,MT3,ok,True,True,T3,1.00,344
MT3_043805,T3,MT3,ok,True,True,T3,1.00,280
MT3_043806,T3,MT3,ok,False,False,T2;T3,0.60,294
MT3_043807,T3,MT3,ok,True,True,T3,1.00,251
MT3_043808,T3,MT3,ok,True,True,T3,1.00,532
MT3_043809,T3,MT3,ok,True,True,T3,1.00,522
MT3_043810,T3,MT3,ok,True,True,T3,1.00,541
MT3_043811,T3,MT3,ok,True,True,T3,1.00,349
MT3_043812,T3,MT3,ok,True,True,T3,1.00,302
MT3_043813,T3,MT3,ok,True,True,T3,1.00,536
MT3_043814,T3,MT3,ok,False,False,T2;T3,0.64,376
MT3_043815,T3,MT3,ok,True,True,T3,1.00,323
MT3_043816,T3,MT3,ok,True,True,T3,1.00,369
MT3_043817,T3,MT3,ok,True,True,T3,1.00,532
MT3_043818,T3,MT3,ok,False,False,T3,0.58,540
MT3_043819,T3,MT3,ok,True,True,T2;T3,1.00,915
MT3_043820,T3,MT3,ok,True,True,T3,1.00,349
MT3_043821,T3,MT3,ok,True,True,T3,1.00,512
MT3_043822,T3,MT3,ok,True,True,T3,1.00,291
MT3_043823,T3,MT3,ok,True,True,T2;T3,1.00,249
MT3_043824,T3,MT3,ok,True,True,T3,1.00,268
MT3_043825,T3,MT3,ok,True,True,T3,1.00,268
MT3_043826,T3,MT3,ok,False,False,T2;T3,0.64,341
MT3_043827,T3,MT3,ok,True,True,T3,1.00,332
MT3_043828,T3,MT3,ok,True,True,T3,1.00,294
MT3_043829,T3,MT3,ok,True,True,T3,1.00,407
MT3_043830,T3,MT3,ok,True,True,T2;T3,1.00,309
MT3_043831,T3,MT3,ok,False,False,T2;T3,0.60,290
MT3_043832,T3,MT3,ok,True,True,T2;T3,1.00,370
MT3_043833,T3,MT3,ok,True,True,T3,1.00,580
MT3_043834,T3,MT3,ok,True,True,T3,1.00,520
MT3_043835,T3,MT3,ok,True,True,T3,1.00,359
MT3_043836,T3,MT3,ok,True,True,T3,1.00,276
MT3_043837,T3,MT3,ok,True,True,T3,1.00,532
MT3_043838,T3,MT3,ok,False,False,T2;T3,0.64,399
MT3_043839,T3,MT3,ok,True,True,T3,1.00,273
MT3_043840,T3,MT3,ok,True,True,T3,1.00,369
MT3_043841,T3,MT3,ok,True,True,T3,1.00,543
MT3_043842,T3,MT3,ok,True,True,T3,1.00,672
MT3_043843,T3,MT3,ok,False,False,T2;T3,0.64,312
MT3_043844,T3,MT3,ok,False,False,T2;T3,0.64,562
MT3_043845,T3,MT3,ok,True,True,T3,1.00,284
MT3_043846,T3,MT3,ok,True,True,T3,1.00,258
MT3_043847,T3,MT3,ok,True,True,T3,1.00,255
MT3_043848,T3,MT3,ok,True,True,T3,1.00,284
MT3_043849,T3,MT3,ok,False,False,T2;T3,0.60,304
MT3_043850,T3,MT3,ok,False,False,,0.00,448
MT3_043851,T3,MT3,ok,True,True,T3,1.00,339
MT3_043852,T3,MT3,ok,False,False,,0.00,339
MT3_043853,T3,MT3,ok,True,True,T3,1.00,512
MT3_043854,T3,MT3,ok,True,True,T3,1.00,293
MT3_043855,T3,MT3,ok,True,True,T3,1.00,469
MT3_043856,T3,MT3,ok,True,True,T3,1.00,260
MT3_043857,T3,MT3,ok,True,True,T3,1.00,515
MT3_043858,T3,MT3,ok,False,False,T2;T3,0.64,281
MT3_043859,T3,MT3,ok,False,False,,0.00,276
MT3_043860,T3,MT3,ok,False,False,,0.00,320
MT3_043861,T3,MT3,ok,False,False,,0.00,284
MT3_043862,T3,MT3,ok,True,True,T3,1.00,49406
MT3_043863,T3,MT3,ok,True,True,T3,1.00,294
MT3_043864,T3,MT3,ok,False,False,T2;T3,0.64,524
MT3_043865,T3,MT3,ok,True,True,T3,1.00,520
MT3_043866,T3,MT3,ok,True,True,T3,1.00,49177
MT3_043867,T3,MT3,ok,True,True,T3,1.00,50678
MT3_043868,T3,MT3,ok,True,True,T2;T3,1.00,583
MT3_043869,T3,MT3,ok,True,True,T3,1.00,482
MT3_043870,T3,MT3,ok,True,True,T3,1.00,664
MT3_043871,T3,MT3,ok,True,True,T2;T3,1.00,584
MT3_043872,T3,MT3,ok,True,True,T3,1.00,294
MT3_043873,T3,MT3,ok,True,True,T3,1.00,675
MT3_043874,T3,MT3,ok,True,True,T3,1.00,48556
MT3_043875,T3,MT3,ok,True,True,T3,1.00,50647
MT3_043876,T3,MT3,ok,True,True,T2;T3,1.00,527
MT3_043877,T3,MT3,ok,True,True,T3,1.00,295
MT3_043878,T3,MT3,ok,False,False,T2;T3,0.64,502
MT3_043879,T3,MT3,ok,True,True,T3,1.00,50803
MT3_043880,T3,MT3,ok,True,True,T3,1.00,492
MT3_043881,T3,MT3,ok,True,True,T3,1.00,522
MT3_043882,T3,MT3,ok,True,True,T3,1.00,281
MT3_043883,T3,MT3,ok,True,True,T3,1.00,47280
MT3_043884,T3,MT3,ok,True,True,T3,1.00,602
MT3_043885,T3,MT3,ok,True,True,T3,1.00,565
MT3_043886,T3,MT3,ok,True,True,T3,1.00,521
MT3_043887,T3,MT3,ok,False,False,T3,0.60,583
MT3_043888,T3,MT3,ok,True,True,T3,1.00,522
MT3_043889,T3,MT3,ok,True,True,T3,1.00,48534
MT3_043890,T3,MT3,ok,True,True,T3,1.00,51362
MT3_043891,T3,MT3,ok,True,True,T3,1.00,49751
MT3_043892,T3,MT3,ok,True,True,T3,1.00,51655
MT3_043893,T3,MT3,ok,True,True,T3,1.00,512
MT3_043894,T3,MT3,ok,True,True,T3,1.00,50381
MT3_043895,T3,MT3,ok,True,True,T3,1.00,45722
MT3_043896,T3,MT3,ok,True,True,T3,1.00,52062
MT3_043897,T3,MT3,ok,True,True,T3,1.00,49851
MT3_043898,T3,MT3,ok,False,False,T3,0.60,259
MT3_043899,T3,MT3,ok,True,True,T3,1.00,306
MT3_043900,T3,MT3,ok,True,True,T3,1.00,328
MT3_043901,T3,MT3,ok,True,True,T3,1.00,306
MT3_043902,T3,MT3,ok,True,True,T3,1.00,314
MT3_043903,T3,MT3,ok,False,False,T3,0.60,256
MT3_043904,T3,MT3,ok,False,False,T2,0.30,313
MT3_043905,T3,MT3,ok,True,True,T3,1.00,326
MT3_043906,T3,MT3,ok,False,False,T2;T3,0.64,340
MT3_043907,T3,MT3,ok,True,True,T3,1.00,408
MT3_043908,T3,MT3,ok,True,True,T3,1.00,326
MT3_043909,T3,MT3,ok,True,True,T3,1.00,340
MT3_043910,T3,MT3,ok,False,False,T2;T3,0.60,257
MT3_043911,T3,MT3,ok,False,False,,0.00,293
MT3_043912,T3,MT3,ok,True,True,T3,1.00,323
MT3_043913,T3,MT3,ok,False,False,,0.00,450
MT3_043914,T3,MT3,ok,True,True,T3,1.00,313
MT3_043915,T3,MT3,ok,True,True,T3,1.00,302
MT3_043916,T3,MT3,ok,True,True,T3,1.00,352
MT3_043917,T3,MT3,ok,True,True,T3,1.00,259
MT3_043918,T3,MT3,ok,False,False,T2;T3,0.64,383
MT3_043919,T3,MT3,ok,False,False,T2;T3,0.64,298
MT3_043920,T3,MT3,ok,False,False,T2;T3,0.64,596
MT3_043921,T3,MT3,ok,True,True,T3,1.00,544
MT3_043922,T3,MT3,ok,True,True,T3,1.00,269
MT3_043923,T3,MT3,ok,True,True,T3,1.00,291
MT3_043924,T3,MT3,ok,False,False,T2;T3,0.64,268
MT3_043925,T3,MT3,ok,False,False,T2;T3,0.64,271
MT3_043926,T3,MT3,ok,True,True,T3,1.00,260
MT3_043927,T3,MT3,ok,False,False,T2;T3,0.64,310
MT3_043928,T3,MT3,ok,True,True,T3,1.00,555
MT3_043929,T3,MT3,ok,False,False,T2;T3,0.64,541
MT3_043930,T3,MT3,ok,False,False,T2;T3,0.64,589
MT3_043931,T3,MT3,ok,False,False,T2;T3,0.64,303
MT3_043932,T3,MT3,ok,False,False,T2;T3,0.64,632
MT3_043933,T3,MT3,ok,False,False,T2;T3,0.64,667
MT3_043934,T3,MT3,ok,False,False,T2;T3,0.64,570
MT3_043935,T3,MT3,ok,False,False,T2;T3,0.64,605
MT3_043936,T3,MT3,ok,True,True,T3,1.00,262
MT3_043937,T3,MT3,ok,True,True,T2;T3,1.00,283
MT3_043938,T3,MT3,ok,True,True,T3,1.00,294
MT3_043939,T3,MT3,ok,True,True,T2;T3,1.00,308
MT3_043940,T3,MT3,ok,True,True,T3,1.00,277
MT3_043941,T3,MT3,ok,True,True,T2;T3,1.00,278
MT3_043942,T3,MT3,ok,False,False,,0.00,289
MT3_043943,T3,MT3,ok,True,True,T3,1.00,241
MT3_043944,T3,MT3,ok,False,False,,0.00,296
MT3_043945,T3,MT3,ok,True,True,T3,1.00,290
MT3_043946,T3,MT3,ok,True,True,T2;T3,1.00,297
MT3_043947,T3,MT3,ok,True,True,T2;T3,1.00,337
MT3_043948,T3,MT3,ok,False,False,T2;T3,0.64,238
MT3_043949,T3,MT3,ok,False,False,T2;T3,0.55,781
MT3_043950,T3,MT3,ok,False,False,T2;T3,0.64,499
MT3_043951,T3,MT3,ok,False,False,T2;T3,0.64,684
MT3_043952,T3,MT3,ok,True,True,T3,1.00,282
MT3_043953,T3,MT3,ok,False,False,T2;T3,0.64,291
MT3_043954,T3,MT3,ok,False,False,T2;T3,0.64,224
MT3_043955,T3,MT3,ok,True,True,T3,1.00,374
MT3_043956,T3,MT3,ok,False,False,T2;T3,0.64,458
MT3_043957,T3,MT3,ok,True,True,T2;T3,1.00,266
MT3_043958,T3,MT3,ok,False,False,T2;T3,0.64,264
MT3_043959,T3,MT3,ok,False,False,T2;T3,0.64,245
MT3_043960,T3,MT3,ok,False,False,T2;T3,0.64,521
MT3_043961,T3,MT3,ok,True,True,T3,1.00,533
MT3_043962,T3,MT3,ok,True,True,T3,1.00,571
MT3_043963,T3,MT3,ok,True,True,T2;T3,1.00,611
MT3_043964,T3,MT3,ok,True,True,T3,1.00,205
MT3_043965,T3,MT3,ok,False,False,T2;T3,0.64,384
MT3_043966,T3,MT3,ok,True,True,T3,1.00,686
MT3_043967,T3,MT3,ok,True,True,T3,1.00,549
MT3_043968,T3,MT3,ok,False,False,T2;T3,0.64,577
MT3_043969,T3,MT3,ok,True,True,T3,1.00,549
MT3_043970,T3,MT3,ok,True,True,T3,1.00,328
MT3_043971,T3,MT3,ok,True,True,T3,1.00,240
MT3_043972,T3,MT3,ok,False,False,,0.00,262
MT3_043973,T3,MT3,ok,True,True,T3,1.00,286
MT3_043974,T3,MT3,ok,True,True,T3,1.00,324
MT3_043975,T3,MT3,ok,False,False,T2;T3,0.60,334
MT3_043976,T3,MT3,ok,True,True,T3,1.00,273
MT3_043977,T3,MT3,ok,True,True,T3,1.00,50414
MT3_043978,T3,MT3,ok,True,True,T3,1.00,49627
MT3_043979,T3,MT3,ok,True,True,T3,1.00,48257
MT3_043980,T3,MT3,ok,True,True,T3,1.00,244
MT3_043981,T3,MT3,ok,True,True,T3,1.00,50571
MT3_043982,T3,MT3,ok,False,False,T2;T3,0.64,581
MT3_043983,T3,MT3,ok,False,False,,0.00,348
MT3_043984,T3,MT3,ok,True,True,T3,1.00,312
MT3_043985,T3,MT3,ok,False,False,,0.00,323
MT3_043986,T3,MT3,ok,True,True,T3,1.00,248
MT3_043987,T3,MT3,ok,True,True,T3,1.00,260
MT3_043988,T3,MT3,ok,False,False,T3,0.60,305
MT3_043989,T3,MT3,ok,True,True,T3,1.00,345
MT3_043990,T3,MT3,ok,True,True,T3,1.00,52310
MT3_043991,T3,MT3,ok,True,True,T3,1.00,51259
MT3_043992,T3,MT3,ok,True,True,T3,1.00,338
MT3_043993,T3,MT3,ok,True,True,T3,1.00,52389
MT3_043994,T3,MT3,ok,False,False,T2;T3,0.64,581
MT3_043995,T3,MT3,ok,False,False,,0.00,339
MT3_043996,T3,MT3,ok,True,True,T3,1.00,288
MT3_043997,T3,MT3,ok,True,True,T3,1.00,227
MT3_043998,T3,MT3,ok,True,True,T2;T3,1.00,300
MT3_043999,T3,MT3,ok,True,True,T3,1.00,329
MT3_044000,T3,MT3,ok,True,True,T2;T3,1.00,328
MT3_044001,T3,MT3,ok,True,True,T3,1.00,317
MT3_044002,T3,MT3,ok,True,True,T3,1.00,279
MT3_044003,T3,MT3,ok,True,True,T3,1.00,719
MT3_044004,T3,MT3,ok,True,True,T2;T3,1.00,574
MT3_044005,T3,MT3,ok,True,True,T2;T3,1.00,576
MT3_044006,T3,MT3,ok,True,True,T2;T3,1.00,562
MT3_044007,T3,MT3,ok,True,True,T3,1.00,274
MT3_044008,T3,MT3,ok,False,False,T2,0.20,359
MT3_044009,T3,MT3,ok,True,True,T2;T3,1.00,535
MT3_044010,T3,MT3,ok,True,True,T2;T3,1.00,351
MT3_044011,T3,MT3,ok,False,False,T3,0.50,330
MT3_044012,T3,MT3,ok,True,True,T3,1.00,211
MT3_044013,T3,MT3,ok,True,True,T2;T3,1.00,503
MT3_044014,T3,MT3,ok,True,True,T2;T3,1.00,531
MT3_044015,T3,MT3,ok,True,True,T3,1.00,277
MT3_044016,T3,MT3,ok,True,True,T3,1.00,364
MT3_044017,T3,MT3,ok,False,False,T2;T3,0.60,250
MT3_044018,T3,MT3,ok,False,False,,0.00,297
MT3_044019,T3,MT3,ok,True,True,T3,1.00,312
MT3_044020,T3,MT3,ok,False,False,,0.00,230
MT3_044021,T3,MT3,ok,True,True,T3,1.00,302
MT3_044022,T3,MT3,ok,True,True,T3,1.00,613
MT3_044023,T3,MT3,ok,True,True,T3,1.00,305
MT3_044024,T3,MT3,ok,True,True,T3,1.00,527
MT3_044025,T3,MT3,ok,False,False,T2;T3,0.64,261
MT3_044026,T3,MT3,ok,True,True,T3,1.00,315
MT3_044027,T3,MT3,ok,True,True,T3,1.00,317
MT3_044028,T3,MT3,ok,False,False,T2;T3,0.60,260
MT3_044029,T3,MT3,ok,True,True,T3,1.00,425
MT3_044030,T3,MT3,ok,True,True,T3,1.00,302
MT3_044031,T3,MT3,ok,True,True,T3,1.00,398
MT3_044032,T3,MT3,ok,True,True,T3,1.00,543
MT3_044033,T3,MT3,ok,True,True,T3,1.00,295
MT3_044034,T3,MT3,ok,True,True,T3,1.00,259
MT3_044035,T3,MT3,ok,False,False,T2;T3,0.64,316
MT3_044036,T3,MT3,ok,True,True,T3,1.00,331
MT3_044037,T3,MT3,ok,True,True,T3,1.00,268
MT3_044038,T3,MT3,ok,True,True,T3,1.00,487
MT3_044039,T3,MT3,ok,False,False,,0.00,247
MT3_044040,T3,MT3,ok,False,False,,0.00,284
MT3_044041,T3,MT3,ok,False,False,,0.00,315
MT3_044042,T3,MT3,ok,False,False,,0.00,380
MT3_044043,T3,MT3,ok,False,False,,0.00,290
MT3_044044,T3,MT3,ok,True,True,T2;T3,1.00,267
MT3_044045,T3,MT3,ok,True,True,T3,1.00,372
