pair_id,expected_type,band,functionality_id,sim_both,bcb_f1,bcb_f2
MT3_052139,T3,MT3,10,0.568627450980392,3352339,8062076
MT3_052140,T3,MT3,10,0.619047619047619,19392394,19392395
MT3_052141,T3,MT3,10,0.62,19392394,19392396
MT3_052142,T3,MT3,10,0.58974358974359,1362130,14050307
MT3_052143,T3,MT3,10,0.564102564102564,1362130,10158738
MT3_052144,T3,MT3,10,0.586206896551724,1362130,6544431
MT3_052145,T3,MT3,10,0.518518518518519,6644757,20559734
MT3_052146,T3,MT3,10,0.612903225806452,20559733,20559734
MT3_052147,T3,MT3,10,0.5,6644756,20559734
MT3_052148,T3,MT3,10,0.533333333333333,10384704,20955451
MT3_052149,T3,MT3,10,0.533333333333333,7464992,10384704
MT3_052150,T3,MT3,10,0.5625,10384704,15810441
MT3_052151,T3,MT3,10,0.5,7464995,10384704
MT3_052152,T3,MT3,10,0.5,7464994,10384704
MT3_052153,T3,MT3,10,0.528089887640449,4642794,13073411
MT3_052154,T3,MT3,10,0.604395604395604,2168608,2168610
MT3_052155,T3,MT3,10,0.641025641025641,10158738,14050307
MT3_052156,T3,MT3,10,0.641025641025641,14050307,14050308
MT3_052157,T3,MT3,10,0.58974358974359,7704001,14050307
MT3_052158,T3,MT3,10,0.58974358974359,10158740,14050307
MT3_052159,T3,MT3,10,0.58974358974359,10158741,14050307
MT3_052160,T3,MT3,10,0.573333333333333,9096314,9096316
MT3_052161,T3,MT3,10,0.52,6644757,7464993
MT3_052162,T3,MT3,10,0.5,6644757,19963744
MT3_052163,T3,MT3,10,0.52,6644757,23486114
MT3_052164,T3,MT3,10,0.52,6644757,7464995
MT3_052165,T3,MT3,10,0.52,6644757,7464994
MT3_052166,T3,MT3,10,0.53125,20148775,21224967
MT3_052167,T3,MT3,10,0.521739130434783,10960896,21224967
MT3_052168,T3,MT3,10,0.538461538461538,6330721,21224967
MT3_052169,T3,MT3,10,0.53125,21224967,23548073
MT3_052170,T3,MT3,10,0.5,3512882,21881704
MT3_052171,T3,MT3,10,0.53125,3512882,6330721
MT3_052172,T3,MT3,10,0.5625,3512882,19963744
MT3_052173,T3,MT3,10,0.594594594594595,3512882,11237849
MT3_052174,T3,MT3,10,0.515151515151515,3512882,10115624
MT3_052175,T3,MT3,10,0.5,3512882,6371580
MT3_052176,T3,MT3,10,0.5,3512882,7296597
MT3_052177,T3,MT3,10,0.536585365853659,3512882,11237850
MT3_052178,T3,MT3,10,0.576470588235294,3512882,22552318
MT3_052179,T3,MT3,10,0.516483516483516,4830845,4830846
MT3_052180,T3,MT3,10,0.659340659340659,4830845,4830848
MT3_052181,T3,MT3,10,0.53125,20148775,23402240
MT3_052182,T3,MT3,10,0.545454545454545,10960896,23402240
MT3_052183,T3,MT3,10,0.538461538461538,6330721,23402240
MT3_052184,T3,MT3,10,0.5,23402240,23486114
MT3_052185,T3,MT3,10,0.53125,23402240,23548073
MT3_052186,T3,MT3,10,0.5,1423646,23402240
MT3_052187,T3,MT3,10,0.53125,19147293,20148775
MT3_052188,T3,MT3,10,0.53125,19147279,20148775
MT3_052189,T3,MT3,10,0.6,6371580,6371582
MT3_052190,T3,MT3,10,0.698412698412698,6371582,6371612
MT3_052191,T3,MT3,10,0.590909090909091,2791310,20059828
MT3_052192,T3,MT3,10,0.652173913043478,2791310,20059827
MT3_052193,T3,MT3,10,0.5,9656103,23486114
MT3_052194,T3,MT3,10,0.582781456953642,10158738,14050308
MT3_052195,T3,MT3,10,0.564102564102564,10158738,10158741
MT3_052196,T3,MT3,10,0.571428571428571,4961139,7464993
MT3_052197,T3,MT3,10,0.684210526315789,7464993,20955451
MT3_052198,T3,MT3,10,0.535714285714286,6644756,7464993
MT3_052199,T3,MT3,10,0.684210526315789,7464992,7464993
MT3_052200,T3,MT3,10,0.531468531468531,7464993,7464995
MT3_052201,T3,MT3,10,0.523809523809524,1423646,7464993
MT3_052202,T3,MT3,10,0.578947368421053,7464993,8912113
MT3_052203,T3,MT3,10,0.608391608391608,7464993,7464994
MT3_052204,T3,MT3,10,0.545454545454545,10960896,19147293
MT3_052205,T3,MT3,10,0.538461538461538,6330721,19147293
MT3_052206,T3,MT3,10,0.5,19147293,23486114
MT3_052207,T3,MT3,10,0.53125,19147293,23548073
MT3_052208,T3,MT3,10,0.518518518518519,16022035,19147293
MT3_052209,T3,MT3,10,0.5,1423646,19147293
MT3_052210,T3,MT3,10,0.5,5505335,20955451
MT3_052211,T3,MT3,10,0.5,5505335,7464992
MT3_052212,T3,MT3,10,0.5,5505335,15810441
MT3_052213,T3,MT3,10,0.5625,5505335,7464995
MT3_052214,T3,MT3,10,0.578947368421053,5505335,20265649
MT3_052215,T3,MT3,10,0.5625,5505335,7464994
MT3_052216,T3,MT3,10,0.536585365853659,21817955,22328842
MT3_052217,T3,MT3,10,0.536585365853659,21817956,22328842
MT3_052218,T3,MT3,10,0.523809523809524,4961139,20955451
MT3_052219,T3,MT3,10,0.5,4961139,10960896
MT3_052220,T3,MT3,10,0.5,4961139,7704001
MT3_052221,T3,MT3,10,0.523809523809524,4961139,7464992
MT3_052222,T3,MT3,10,0.571428571428571,4961139,7464995
MT3_052223,T3,MT3,10,0.545454545454545,4961139,6544431
MT3_052224,T3,MT3,10,0.523809523809524,4961139,7464994
MT3_052225,T3,MT3,10,0.533333333333333,10384705,20955451
MT3_052226,T3,MT3,2,0.695652173913043,19204595,19549575
MT3_052227,T3,MT3,2,0.533333333333333,2747367,4673959
MT3_052228,T3,MT3,2,0.5,4673959,8688865
MT3_052229,T3,MT3,2,0.533333333333333,4673959,7767320
MT3_052230,T3,MT3,2,0.6,4673959,6853666
MT3_052231,T3,MT3,2,0.533333333333333,4673959,8043909
MT3_052232,T3,MT3,2,0.5,3461964,4673959
MT3_052233,T3,MT3,2,0.5,3542937,4673959
MT3_052234,T3,MT3,2,0.5,2614788,8122281
MT3_052235,T3,MT3,2,0.5,8122281,18065573
MT3_052236,T3,MT3,2,0.5,2221297,8122281
MT3_052237,T3,MT3,2,0.5,3401153,8122281
MT3_052238,T3,MT3,2,0.5,8122281,8693826
MT3_052239,T3,MT3,2,0.5,8122281,19038915
MT3_052240,T3,MT3,2,0.515151515151515,7292917,8122281
MT3_052241,T3,MT3,2,0.5,4265804,12039035
MT3_052242,T3,MT3,2,0.5,4265804,12039034
MT3_052243,T3,MT3,2,0.5,4265804,12039036
MT3_052244,T3,MT3,2,0.5,1931704,4265804
MT3_052245,T3,MT3,2,0.6,21393871,23482443
MT3_052246,T3,MT3,2,0.545454545454545,13480108,23482443
MT3_052247,T3,MT3,2,0.5,18616606,23482443
MT3_052248,T3,MT3,2,0.545454545454545,13879984,23482443
MT3_052249,T3,MT3,2,0.5,19131858,23482443
MT3_052250,T3,MT3,2,0.576271186440678,3287281,3287282
MT3_052251,T3,MT3,2,0.535714285714286,5456371,7902699
MT3_052252,T3,MT3,2,0.52,7044128,12039035
MT3_052253,T3,MT3,2,0.52,357304,7044128
MT3_052254,T3,MT3,2,0.56,2057786,7044128
MT3_052255,T3,MT3,2,0.52,7044128,12039034
MT3_052256,T3,MT3,2,0.52,7044128,12039036
MT3_052257,T3,MT3,2,0.52,7044128,20073619
MT3_052258,T3,MT3,2,0.5,8174799,18134394
MT3_052259,T3,MT3,2,0.5625,17147420,18134394
MT3_052260,T3,MT3,2,0.5,18134394,23292185
MT3_052261,T3,MT3,2,0.529411764705882,18134394,22961265
MT3_052262,T3,MT3,2,0.5,8670774,18134394
MT3_052263,T3,MT3,2,0.5,18134394,21461878
MT3_052264,T3,MT3,2,0.5,7797614,18134394
MT3_052265,T3,MT3,2,0.5,4453922,18134394
MT3_052266,T3,MT3,2,0.5,2705336,18134394
MT3_052267,T3,MT3,2,0.5,1179431,18134394
MT3_052268,T3,MT3,2,0.5,18134394,19660893
MT3_052269,T3,MT3,2,0.5625,10265164,18134394
MT3_052270,T3,MT3,2,0.5,4562786,18134394
MT3_052271,T3,MT3,2,0.5,2401142,18134394
MT3_052272,T3,MT3,2,0.5,18134394,23115934
MT3_052273,T3,MT3,2,0.5625,18134394,19332849
MT3_052274,T3,MT3,2,0.5,15372362,18134394
MT3_052275,T3,MT3,2,0.5,18134394,18390011
MT3_052276,T3,MT3,2,0.5,14960335,18134394
MT3_052277,T3,MT3,2,0.5,18134394,20073619
MT3_052278,T3,MT3,2,0.5,5671908,18134394
MT3_052279,T3,MT3,2,0.5,8664461,18134394
MT3_052280,T3,MT3,2,0.529411764705882,11941957,18134394
MT3_052281,T3,MT3,2,0.5625,17245830,18134394
MT3_052282,T3,MT3,2,0.5,3169056,18134394
MT3_052283,T3,MT3,2,0.5,4540202,17722894
MT3_052284,T3,MT3,2,0.5,4540202,10055931
MT3_052285,T3,MT3,2,0.545454545454545,17339760,18548122
MT3_052286,T3,MT3,2,0.545454545454545,16899717,17339760
MT3_052287,T3,MT3,2,0.5,17339760,21821404
MT3_052288,T3,MT3,2,0.545454545454545,9901451,17339760
MT3_052289,T3,MT3,2,0.538461538461538,5435234,17339760
MT3_052290,T3,MT3,2,0.545454545454545,17339760,23582992
MT3_052291,T3,MT3,2,0.636363636363636,5914388,17339760
MT3_052292,T3,MT3,2,0.583333333333333,17339760,18616606
MT3_052293,T3,MT3,2,0.5,7532475,17339760
MT3_052294,T3,MT3,2,0.636363636363636,5746450,17339760
MT3_052295,T3,MT3,2,0.636363636363636,16129965,17339760
MT3_052296,T3,MT3,2,0.545454545454545,10828162,17339760
MT3_052297,T3,MT3,2,0.545454545454545,17339760,21979462
MT3_052298,T3,MT3,2,0.5,17339760,17447923
MT3_052299,T3,MT3,2,0.636363636363636,9267602,17339760
MT3_052300,T3,MT3,2,0.571428571428571,2633238,17339760
MT3_052301,T3,MT3,2,0.571428571428571,17245830,17339760
MT3_052302,T3,MT3,2,0.5,9450274,17339760
MT3_052303,T3,MT3,2,0.5,3169056,17339760
MT3_052304,T3,MT3,2,0.545454545454545,4482782,17339760
MT3_052305,T3,MT3,2,0.5,11918313,17339760
MT3_052306,T3,MT3,2,0.538461538461538,3609806,17339760
MT3_052307,T3,MT3,2,0.5,17339760,22249465
MT3_052308,T3,MT3,2,0.607476635514019,13726761,17339760
MT3_052309,T3,MT3,2,0.5625,8174799,10288282
MT3_052310,T3,MT3,2,0.529411764705882,7670003,8174799
MT3_052311,T3,MT3,2,0.5625,8174799,17147420
MT3_052312,T3,MT3,2,0.555555555555556,1115284,8174799
MT3_052313,T3,MT3,2,0.529411764705882,8174799,22961265
MT3_052314,T3,MT3,2,0.5,8174799,8670774
MT3_052315,T3,MT3,2,0.625,8174799,21461878
MT3_052316,T3,MT3,2,0.5,8174799,21821404
MT3_052317,T3,MT3,2,0.529411764705882,808361,8174799
MT3_052318,T3,MT3,2,0.529411764705882,120346,8174799
MT3_052319,T3,MT3,2,0.5625,8174799,16925759
MT3_052320,T3,MT3,2,0.529411764705882,373447,8174799
MT3_052321,T3,MT3,2,0.5,3631989,8174799
MT3_052322,T3,MT3,2,0.529411764705882,922716,8174799
MT3_052323,T3,MT3,2,0.5,4453922,8174799
MT3_052324,T3,MT3,2,0.611111111111111,297790,8174799
MT3_052325,T3,MT3,2,0.625,2705336,8174799
MT3_052326,T3,MT3,2,0.523809523809524,3541461,8174799
MT3_052327,T3,MT3,2,0.5625,8174799,19332852
MT3_052328,T3,MT3,2,0.625,8174799,10265164
MT3_052329,T3,MT3,2,0.529411764705882,156369,8174799
MT3_052330,T3,MT3,2,0.5,8174799,10839252
MT3_052331,T3,MT3,2,0.5625,8174799,17673488
MT3_052332,T3,MT3,2,0.5625,8174799,23115934
MT3_052333,T3,MT3,2,0.6875,8174799,19332849
MT3_052334,T3,MT3,2,0.529411764705882,844858,8174799
MT3_052335,T3,MT3,2,0.529411764705882,839266,8174799
MT3_052336,T3,MT3,2,0.5,8174799,9627687
MT3_052337,T3,MT3,2,0.5,8174799,10055931
MT3_052338,T3,MT3,2,0.529411764705882,347631,8174799
MT3_052339,T3,MT3,2,0.5625,8174799,14960335
MT3_052340,T3,MT3,2,0.5,8174799,20073619
MT3_052341,T3,MT3,2,0.5625,5671908,8174799
MT3_052342,T3,MT3,2,0.5625,8174799,8664461
MT3_052343,T3,MT3,2,0.5,3803023,8174799
MT3_052344,T3,MT3,2,0.5,8174799,20425837
MT3_052345,T3,MT3,2,0.529411764705882,8174799,17785594
MT3_052346,T3,MT3,2,0.5,8174799,17245830
MT3_052347,T3,MT3,2,0.588235294117647,6320837,8174799
MT3_052348,T3,MT3,2,0.5,3169056,8174799
MT3_052349,T3,MT3,2,0.5,8174799,13815966
MT3_052350,T3,MT3,2,0.5,8174799,22249465
MT3_052351,T3,MT3,2,0.528571428571429,12082135,12082140
MT3_052352,T3,MT3,2,0.5,1115284,10288282
MT3_052353,T3,MT3,2,0.529411764705882,10288282,22961265
MT3_052354,T3,MT3,2,0.533333333333333,10288282,18417069
MT3_052355,T3,MT3,2,0.5,10288282,21461878
MT3_052356,T3,MT3,2,0.6,10288282,21821404
MT3_052357,T3,MT3,2,0.6,10288282,16925759
MT3_052358,T3,MT3,2,0.6,4453922,10288282
MT3_052359,T3,MT3,2,0.5,2705336,10288282
MT3_052360,T3,MT3,2,0.617647058823529,3541461,10288282
MT3_052361,T3,MT3,2,0.533333333333333,10288282,19332852
MT3_052362,T3,MT3,2,0.5,10265164,10288282
MT3_052363,T3,MT3,2,0.5,10288282,19604083
MT3_052364,T3,MT3,2,0.5,10288282,20231243
MT3_052365,T3,MT3,2,0.533333333333333,10288282,12078160
MT3_052366,T3,MT3,2,0.5,10288282,19203250
MT3_052367,T3,MT3,2,0.533333333333333,10288282,23115934
MT3_052368,T3,MT3,2,0.533333333333333,10288282,19332849
MT3_052369,T3,MT3,2,0.5,10288282,17722894
MT3_052370,T3,MT3,2,0.6,10055931,10288282
MT3_052371,T3,MT3,2,0.5,3156557,10288282
MT3_052372,T3,MT3,2,0.533333333333333,10288282,14960335
MT3_052373,T3,MT3,2,0.6,8664461,10288282
MT3_052374,T3,MT3,2,0.533333333333333,7776792,10288282
MT3_052375,T3,MT3,2,0.529411764705882,10288282,17785594
MT3_052376,T3,MT3,2,0.533333333333333,10288282,17245830
MT3_052377,T3,MT3,2,0.533333333333333,10288282,13815966
MT3_052378,T3,MT3,2,0.6,10288282,22249465
MT3_052379,T3,MT3,2,0.538461538461538,2747367,8688865
MT3_052380,T3,MT3,2,0.566666666666667,2747367,7767320
MT3_052381,T3,MT3,2,0.576923076923077,2747367,6301863
MT3_052382,T3,MT3,2,0.576923076923077,2747367,6853666
MT3_052383,T3,MT3,2,0.576923076923077,2747367,7166270
MT3_052384,T3,MT3,2,0.516129032258065,2747367,4673960
MT3_052385,T3,MT3,2,0.538461538461538,2747367,8043909
MT3_052386,T3,MT3,2,0.517241379310345,2747367,3461964
MT3_052387,T3,MT3,2,0.538461538461538,2747367,3542937
MT3_052388,T3,MT3,2,0.5,2747367,3541458
MT3_052389,T3,MT3,2,0.588235294117647,13348537,23292185
MT3_052390,T3,MT3,2,0.5,13348537,15136801
MT3_052391,T3,MT3,2,0.529411764705882,3169056,13348537
MT3_052392,T3,MT3,2,0.533333333333333,10345032,16206550
MT3_052393,T3,MT3,2,0.5,7655020,10345032
MT3_052394,T3,MT3,2,0.5,10345032,15660054
MT3_052395,T3,MT3,2,0.533333333333333,10345032,12332433
MT3_052396,T3,MT3,2,0.5,7670003,8670774
MT3_052397,T3,MT3,2,0.529411764705882,7670003,21461878
MT3_052398,T3,MT3,2,0.588235294117647,7670003,16925759
MT3_052399,T3,MT3,2,0.529411764705882,3631989,7670003
MT3_052400,T3,MT3,2,0.588235294117647,4453922,7670003
MT3_052401,T3,MT3,2,0.5,297790,7670003
MT3_052402,T3,MT3,2,0.529411764705882,2705336,7670003
MT3_052403,T3,MT3,2,0.529411764705882,7670003,10265164
MT3_052404,T3,MT3,2,0.555555555555556,7670003,19604083
MT3_052405,T3,MT3,2,0.555555555555556,7670003,20231243
MT3_052406,T3,MT3,2,0.529411764705882,7670003,23115934
MT3_052407,T3,MT3,2,0.5,7670003,11475527
MT3_052408,T3,MT3,2,0.529411764705882,7670003,14960335
MT3_052409,T3,MT3,2,0.529411764705882,7670003,8664461
MT3_052410,T3,MT3,2,0.529411764705882,4599608,7670003
MT3_052411,T3,MT3,2,0.5,17147420,23292185
MT3_052412,T3,MT3,2,0.555555555555556,1115284,17147420
MT3_052413,T3,MT3,2,0.588235294117647,17147420,22961265
MT3_052414,T3,MT3,2,0.611111111111111,8670774,17147420
MT3_052415,T3,MT3,2,0.5625,17147420,21461878
MT3_052416,T3,MT3,2,0.526315789473684,8665323,17147420
MT3_052417,T3,MT3,2,0.666666666666667,16925759,17147420
MT3_052418,T3,MT3,2,0.6,3631989,17147420
MT3_052419,T3,MT3,2,0.578947368421053,8664460,17147420
MT3_052420,T3,MT3,2,0.5,17147420,21756553
MT3_052421,T3,MT3,2,0.6,4453922,17147420
MT3_052422,T3,MT3,2,0.5625,2705336,17147420
MT3_052423,T3,MT3,2,0.5,3803024,17147420
MT3_052424,T3,MT3,2,0.666666666666667,17147420,19332852
MT3_052425,T3,MT3,2,0.533333333333333,17147420,22223563
MT3_052426,T3,MT3,2,0.523809523809524,11343453,17147420
MT3_052427,T3,MT3,2,0.6,10839252,17147420
MT3_052428,T3,MT3,2,0.555555555555556,17147420,19604083
MT3_052429,T3,MT3,2,0.555555555555556,17147420,20231243
MT3_052430,T3,MT3,2,0.5,4562786,17147420
MT3_052431,T3,MT3,2,0.5,2401142,17147420
MT3_052432,T3,MT3,2,0.526315789473684,17147420,19494842
MT3_052433,T3,MT3,2,0.529411764705882,17147420,22022886
MT3_052434,T3,MT3,2,0.6,17147420,23115934
MT3_052435,T3,MT3,2,0.6,15372362,17147420
MT3_052436,T3,MT3,2,0.6,9627687,17147420
MT3_052437,T3,MT3,2,0.5,3156557,17147420
MT3_052438,T3,MT3,2,0.6,14960335,17147420
MT3_052439,T3,MT3,2,0.6,17147420,20073619
MT3_052440,T3,MT3,2,0.5625,5671908,17147420
MT3_052441,T3,MT3,2,0.6,8664461,17147420
MT3_052442,T3,MT3,2,0.54375,3803023,17147420
MT3_052443,T3,MT3,2,0.5,10212189,17147420
MT3_052444,T3,MT3,2,0.529411764705882,17147420,17785594
MT3_052445,T3,MT3,2,0.6,3169056,17147420
MT3_052446,T3,MT3,2,0.529411764705882,4599608,17147420
MT3_052447,T3,MT3,2,0.533333333333333,13815966,17147420
MT3_052448,T3,MT3,2,0.533333333333333,10839253,17147420
MT3_052449,T3,MT3,2,0.5,7797614,21139380
MT3_052450,T3,MT3,2,0.5,18065573,21139380
MT3_052451,T3,MT3,2,0.5,8664460,21139380
MT3_052452,T3,MT3,2,0.5,16353023,21139380
MT3_052453,T3,MT3,2,0.5,2057786,21139380
MT3_052454,T3,MT3,2,0.5,11334468,21139380
MT3_052455,T3,MT3,2,0.603112840466926,4265803,21139380
MT3_052456,T3,MT3,2,0.5,19332849,21139380
MT3_052457,T3,MT3,2,0.5,19038915,21139380
MT3_052458,T3,MT3,2,0.5,15464715,21139380
MT3_052459,T3,MT3,2,0.642857142857143,701029,16668856
MT3_052460,T3,MT3,2,0.642857142857143,214357,16668856
MT3_052461,T3,MT3,2,0.625,5976426,23292185
MT3_052462,T3,MT3,2,0.5,21461878,23292185
MT3_052463,T3,MT3,2,0.5,4562924,23292185
MT3_052464,T3,MT3,2,0.5,19360796,23292185
MT3_052465,T3,MT3,2,0.5,21756553,23292185
MT3_052466,T3,MT3,2,0.5,2705336,23292185
MT3_052467,T3,MT3,2,0.5,10265164,23292185
MT3_052468,T3,MT3,2,0.5,10839252,23292185
MT3_052469,T3,MT3,2,0.5,22165218,23292185
MT3_052470,T3,MT3,2,0.5,23115934,23292185
MT3_052471,T3,MT3,2,0.5,19332849,23292185
MT3_052472,T3,MT3,2,0.5625,15372362,23292185
MT3_052473,T3,MT3,2,0.5,9627687,23292185
MT3_052474,T3,MT3,2,0.5,14960335,23292185
MT3_052475,T3,MT3,2,0.5,5671908,23292185
MT3_052476,T3,MT3,2,0.5,8664461,23292185
MT3_052477,T3,MT3,2,0.5,17245830,23292185
MT3_052478,T3,MT3,2,0.5,3169056,23292185
MT3_052479,T3,MT3,2,0.533333333333333,8365268,19693366
MT3_052480,T3,MT3,2,0.514285714285714,8365268,12122713
MT3_052481,T3,MT3,2,0.533333333333333,8365268,15858891
MT3_052482,T3,MT3,2,0.588235294117647,6374428,8365268
MT3_052483,T3,MT3,2,0.514285714285714,8365268,22875895
MT3_052484,T3,MT3,2,0.548387096774194,8365268,19561380
MT3_052485,T3,MT3,2,0.633333333333333,5753321,8365268
MT3_052486,T3,MT3,2,0.533333333333333,6861489,8365268
MT3_052487,T3,MT3,2,0.5,6829523,8365268
MT3_052488,T3,MT3,2,0.588235294117647,6374427,8365268
MT3_052489,T3,MT3,2,0.5,8365268,21799005
MT3_052490,T3,MT3,2,0.533333333333333,8365268,13821141
MT3_052491,T3,MT3,2,0.533333333333333,8365268,11957386
MT3_052492,T3,MT3,2,0.533333333333333,8365268,16206550
MT3_052493,T3,MT3,2,0.533333333333333,8365268,13868519
MT3_052494,T3,MT3,2,0.6,7655020,8365268
MT3_052495,T3,MT3,2,0.580645161290323,8255076,8365268
MT3_052496,T3,MT3,2,0.533333333333333,8365268,15858892
MT3_052497,T3,MT3,2,0.533333333333333,6829524,8365268
MT3_052498,T3,MT3,2,0.566666666666667,8365268,20094305
MT3_052499,T3,MT3,2,0.5,1115284,18005008
MT3_052500,T3,MT3,2,0.5,1115284,8670774
MT3_052501,T3,MT3,2,0.5,1115284,21461878
MT3_052502,T3,MT3,2,0.5,1115284,7797614
MT3_052503,T3,MT3,2,0.5,808361,1115284
MT3_052504,T3,MT3,2,0.5,120346,1115284
MT3_052505,T3,MT3,2,0.5,1115284,16925759
MT3_052506,T3,MT3,2,0.5,373447,1115284
MT3_052507,T3,MT3,2,0.5,1115284,3631989
MT3_052508,T3,MT3,2,0.5,922716,1115284
MT3_052509,T3,MT3,2,0.611111111111111,297790,1115284
MT3_052510,T3,MT3,2,0.5,1115284,2705336
MT3_052511,T3,MT3,2,0.523809523809524,1115284,2057786
MT3_052512,T3,MT3,2,0.523809523809524,1115284,3541461
MT3_052513,T3,MT3,2,0.5,1115284,19332852
MT3_052514,T3,MT3,2,0.555555555555556,1115284,10265164
MT3_052515,T3,MT3,2,0.5,156369,1115284
MT3_052516,T3,MT3,2,0.611111111111111,1115284,19604083
MT3_052517,T3,MT3,2,0.611111111111111,1115284,20231243
MT3_052518,T3,MT3,2,0.666666666666667,1115284,19332849
MT3_052519,T3,MT3,2,0.5,844858,1115284
MT3_052520,T3,MT3,2,0.5,839266,1115284
MT3_052521,T3,MT3,2,0.5,347631,1115284
MT3_052522,T3,MT3,2,0.5,1115284,4080688
MT3_052523,T3,MT3,2,0.6,1115284,20073619
MT3_052524,T3,MT3,2,0.5,1115284,5671908
MT3_052525,T3,MT3,2,0.5,1115284,8664461
MT3_052526,T3,MT3,2,0.5,1115284,3905626
MT3_052527,T3,MT3,2,0.5,1115284,3803023
MT3_052528,T3,MT3,2,0.555555555555556,1115284,17785594
MT3_052529,T3,MT3,2,0.555555555555556,1115284,17245830
MT3_052530,T3,MT3,2,0.5,1115284,6320837
MT3_052531,T3,MT3,2,0.5,1115284,13815966
MT3_052532,T3,MT3,2,0.571428571428571,1115284,15464715
MT3_052533,T3,MT3,2,0.636363636363636,15292308,18548122
MT3_052534,T3,MT3,2,0.5,7532475,18548122
MT3_052535,T3,MT3,2,0.5,17447923,18548122
MT3_052536,T3,MT3,2,0.5,7776792,18548122
MT3_052537,T3,MT3,2,0.636363636363636,18548122,20425837
MT3_052538,T3,MT3,2,0.545454545454545,13480108,21393871
MT3_052539,T3,MT3,2,0.538461538461538,5435234,21393871
MT3_052540,T3,MT3,2,0.583333333333333,18616606,21393871
MT3_052541,T3,MT3,2,0.5,21393871,21979462
MT3_052542,T3,MT3,2,0.545454545454545,13879984,21393871
MT3_052543,T3,MT3,2,0.5,7633336,21393871
MT3_052544,T3,MT3,2,0.6,19131858,21393871
MT3_052545,T3,MT3,2,0.5,9450274,21393871
MT3_052546,T3,MT3,2,0.5,21393871,23088983
MT3_052547,T3,MT3,2,0.583333333333333,11918313,21393871
MT3_052548,T3,MT3,2,0.5,18005008,22961265
MT3_052549,T3,MT3,2,0.5,7797614,18005008
MT3_052550,T3,MT3,2,0.5,3533514,18005008
MT3_052551,T3,MT3,2,0.5,2057786,18005008
MT3_052552,T3,MT3,2,0.5,3803024,18005008
MT3_052553,T3,MT3,2,0.5,18005008,19604083
MT3_052554,T3,MT3,2,0.5,18005008,20231243
MT3_052555,T3,MT3,2,0.5,17447923,18005008
MT3_052556,T3,MT3,2,0.5,18005008,20073619
MT3_052557,T3,MT3,2,0.5,3803023,18005008
MT3_052558,T3,MT3,2,0.5,13266451,15136801
MT3_052559,T3,MT3,2,0.5,15136801,15958994
MT3_052560,T3,MT3,2,0.5,8670774,22961265
MT3_052561,T3,MT3,2,0.529411764705882,21461878,22961265
MT3_052562,T3,MT3,2,0.55,7797614,22961265
MT3_052563,T3,MT3,2,0.529411764705882,21821404,22961265
MT3_052564,T3,MT3,2,0.521739130434783,9319440,22961265
MT3_052565,T3,MT3,2,0.526315789473684,8664460,22961265
MT3_052566,T3,MT3,2,0.666666666666667,297790,22961265
MT3_052567,T3,MT3,2,0.529411764705882,2705336,22961265
MT3_052568,T3,MT3,2,0.613333333333333,2057786,22961265
MT3_052569,T3,MT3,2,0.571428571428571,3541461,22961265
MT3_052570,T3,MT3,2,0.588235294117647,10265164,22961265
MT3_052571,T3,MT3,2,0.529411764705882,10839252,22961265
MT3_052572,T3,MT3,2,0.555555555555556,19604083,22961265
MT3_052573,T3,MT3,2,0.555555555555556,20231243,22961265
MT3_052574,T3,MT3,2,0.5,2401142,22961265
MT3_052575,T3,MT3,2,0.529411764705882,22022886,22961265
MT3_052576,T3,MT3,2,0.5,17722894,22961265
MT3_052577,T3,MT3,2,0.529411764705882,3156557,22961265
MT3_052578,T3,MT3,2,0.555555555555556,4080688,22961265
MT3_052579,T3,MT3,2,0.65,20073619,22961265
MT3_052580,T3,MT3,2,0.529411764705882,5671908,22961265
MT3_052581,T3,MT3,2,0.529411764705882,8664461,22961265
MT3_052582,T3,MT3,2,0.529411764705882,3905626,22961265
MT3_052583,T3,MT3,2,0.5,3803023,22961265
MT3_052584,T3,MT3,2,0.529411764705882,2633238,22961265
MT3_052585,T3,MT3,2,0.529411764705882,17785594,22961265
MT3_052586,T3,MT3,2,0.647058823529412,17245830,22961265
MT3_052587,T3,MT3,2,0.529411764705882,3169056,22961265
MT3_052588,T3,MT3,2,0.571428571428571,15464715,22961265
MT3_052589,T3,MT3,2,0.529411764705882,22249465,22961265
MT3_052590,T3,MT3,2,0.538659793814433,1142777,1142778
MT3_052591,T3,MT3,2,0.521739130434783,15311523,22304989
MT3_052592,T3,MT3,2,0.5,11193872,20028789
MT3_052593,T3,MT3,2,0.5,15679088,23677113
MT3_052594,T3,MT3,2,0.538461538461538,17339760,23677113
MT3_052595,T3,MT3,2,0.538461538461538,15292308,23677113
MT3_052596,T3,MT3,2,0.538461538461538,5435234,23677113
MT3_052597,T3,MT3,2,0.5,7749347,23677113
MT3_052598,T3,MT3,2,0.5,6544682,23677113
MT3_052599,T3,MT3,2,0.5,17447923,23677113
MT3_052600,T3,MT3,2,0.538461538461538,7633336,23677113
MT3_052601,T3,MT3,2,0.615384615384615,20425837,23677113
MT3_052602,T3,MT3,2,0.5,15679088,23677111
MT3_052603,T3,MT3,2,0.636363636363636,18548122,23677111
MT3_052604,T3,MT3,2,0.545454545454545,16899717,23677111
