pair_id,ref_index,kind,clone_type,operator,left_begin,left_end,right_begin,right_end
R00753,1,MUTATION,T1,t1_add_eol_comment,15,15,15,15
R00753,2,UNTOUCHED,T1,none,3,9,3,9
R00753,3,UNTOUCHED,T1,none,18,24,18,24
R00754,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,19,6,19
R00754,1,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00754,2,UNTOUCHED,T1,none,3,5,3,5
R00754,3,UNTOUCHED,T1,none,20,24,20,24
R00755,0,CLONE_INTERVAL,T3,t3_insert_statement,6,12,6,13
R00755,1,MUTATION,T3,t3_insert_statement,,,7,7
R00755,2,UNTOUCHED,T1,none,3,5,3,5
R00755,3,UNTOUCHED,T1,none,13,15,14,16
R00756,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,20,7,20
R00756,1,MUTATION,T2,t2_change_string_literal,11,11,11,11
R00756,2,UNTOUCHED,T1,none,3,6,3,6
R00756,3,UNTOUCHED,T1,none,21,28,21,28
R00757,0,CLONE_INTERVAL,T2,t2_rename_local_x2,9,14,9,14
R00757,1,MUTATION,T2,t2_rename_local_x2,10,13,10,13
R00757,2,UNTOUCHED,T1,none,6,8,6,8
R00757,3,UNTOUCHED,T1,none,15,17,15,17
R00758,0,CLONE_INTERVAL,T1,t1_add_blank_line,10,24,10,25
R00758,1,MUTATION,T1,t1_add_blank_line,,,15,15
R00758,2,UNTOUCHED,T1,none,3,9,3,9
R00758,3,UNTOUCHED,T1,none,25,28,26,29
R00759,0,CLONE_INTERVAL,T1,t1_add_blank_line,9,15,9,16
R00759,1,MUTATION,T1,t1_add_blank_line,,,14,14
R00759,2,UNTOUCHED,T1,none,5,8,5,8
R00759,3,UNTOUCHED,T1,none,16,30,17,31
R00760,0,CLONE_INTERVAL,T1,t1_reindent,6,13,6,13
R00760,1,MUTATION,T1,t1_reindent,6,13,6,13
R00760,2,UNTOUCHED,T1,none,3,5,3,5
R00760,3,UNTOUCHED,T1,none,14,21,14,21
R00761,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,16,7,16
R00761,1,MUTATION,T1,t1_add_eol_comment,9,9,9,9
R00761,2,UNTOUCHED,T1,none,4,6,4,6
R00761,3,UNTOUCHED,T1,none,17,19,17,19
R00762,0,CLONE_INTERVAL,T2,t2_rename_local_x1,6,11,6,11
R00762,1,MUTATION,T2,t2_rename_local_x1,6,10,6,10
R00762,2,UNTOUCHED,T1,none,3,5,3,5
R00762,3,UNTOUCHED,T1,none,12,19,12,19
R00763,0,CLONE_INTERVAL,T2,t2_rename_local_x2,7,14,7,14
R00763,1,MUTATION,T2,t2_rename_local_x2,8,10,8,10
R00763,2,UNTOUCHED,T1,none,3,6,3,6
R00763,3,UNTOUCHED,T1,none,15,20,15,20
R00764,0,CLONE_INTERVAL,T2,t2_rename_local_x4,9,14,9,14
R00764,1,MUTATION,T2,t2_rename_local_x4,9,14,9,14
R00764,2,UNTOUCHED,T1,none,6,8,6,8
R00764,3,UNTOUCHED,T1,none,15,17,15,17
R00765,0,CLONE_INTERVAL,T2,t2_rename_local_x5,6,16,6,16
R00765,1,MUTATION,T2,t2_rename_local_x5,6,14,6,14
R00765,2,UNTOUCHED,T1,none,3,5,3,5
R00765,3,UNTOUCHED,T1,none,17,24,17,24
R00766,0,CLONE_INTERVAL,T1,t1_reindent,11,16,11,16
R00766,1,MUTATION,T1,t1_reindent,11,16,11,16
R00766,2,UNTOUCHED,T1,none,7,10,7,10
R00766,3,UNTOUCHED,T1,none,17,20,17,20
R00767,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,13,8,13
R00767,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00767,2,UNTOUCHED,T1,none,3,7,3,7
R00767,3,UNTOUCHED,T1,none,14,20,14,20
R00768,0,CLONE_INTERVAL,T3,t3_insert_statement,8,17,8,17
R00768,1,MUTATION,T3,t3_insert_statement,,,18,18
R00768,2,UNTOUCHED,T1,none,3,7,3,7
R00768,3,UNTOUCHED,T1,none,18,24,19,25
R00769,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,12,6,12
R00769,1,MUTATION,T2,t2_change_string_literal,6,6,6,6
R00769,2,UNTOUCHED,T1,none,3,5,3,5
R00769,3,UNTOUCHED,T1,none,13,15,13,15
R00770,0,CLONE_INTERVAL,T3,t3_insert_statement,83,89,83,90
R00770,1,MUTATION,T3,t3_insert_statement,,,84,84
R00770,2,UNTOUCHED,T1,none,79,82,79,82
R00770,3,UNTOUCHED,T1,none,90,104,91,105
R00771,0,CLONE_INTERVAL,T2,t2_rename_local_x2,11,25,11,25
R00771,1,MUTATION,T2,t2_rename_local_x2,16,23,16,23
R00771,2,UNTOUCHED,T1,none,5,10,5,10
R00771,3,UNTOUCHED,T1,none,26,28,26,28
R00772,0,CLONE_INTERVAL,T3,t3_insert_statement,148,170,148,170
R00772,1,MUTATION,T3,t3_insert_statement,,,171,171
R00772,2,UNTOUCHED,T1,none,145,147,145,147
R00772,3,UNTOUCHED,T1,none,171,173,172,174
R00773,0,CLONE_INTERVAL,T3,t3_delete_statement,13,18,13,17
R00773,1,MUTATION,T3,t3_delete_statement,15,15,,
R00773,2,UNTOUCHED,T1,none,10,12,10,12
R00773,3,UNTOUCHED,T1,none,19,21,18,20
R00774,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,12,7,12
R00774,1,MUTATION,T2,t2_change_string_literal,9,9,9,9
R00774,2,UNTOUCHED,T1,none,3,6,3,6
R00774,3,UNTOUCHED,T1,none,13,18,13,18
R00775,0,CLONE_INTERVAL,T1,t1_reindent,6,12,6,12
R00775,1,MUTATION,T1,t1_reindent,6,12,6,12
R00775,2,UNTOUCHED,T1,none,3,5,3,5
R00775,3,UNTOUCHED,T1,none,13,21,13,21
R00776,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,16,7,16
R00776,1,MUTATION,T2,t2_change_string_literal,16,16,16,16
R00776,2,UNTOUCHED,T1,none,4,6,4,6
R00776,3,UNTOUCHED,T1,none,17,22,17,22
R00777,0,CLONE_INTERVAL,T1,t1_add_block_comment,9,15,9,16
R00777,1,MUTATION,T1,t1_add_block_comment,,,13,13
R00777,2,UNTOUCHED,T1,none,3,8,3,8
R00777,3,UNTOUCHED,T1,none,16,56,17,57
R00778,0,CLONE_INTERVAL,T3,t3_wrap_statement,9,15,9,17
R00778,1,MUTATION,T3,t3_wrap_statement,11,14,11,16
R00778,2,UNTOUCHED,T1,none,3,8,3,8
R00778,3,UNTOUCHED,T1,none,16,24,18,26
R00779,0,CLONE_INTERVAL,T3,t3_delete_statement,19,25,19,24
R00779,1,MUTATION,T3,t3_delete_statement,25,25,,
R00779,2,UNTOUCHED,T1,none,3,18,3,18
R00779,3,UNTOUCHED,T1,none,26,31,25,30
R00780,0,CLONE_INTERVAL,T2,t2_change_int_literal,13,21,13,21
R00780,1,MUTATION,T2,t2_change_int_literal,16,16,16,16
R00780,2,UNTOUCHED,T1,none,4,12,4,12
R00780,3,UNTOUCHED,T1,none,22,24,22,24
R00781,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,11,6,11
R00781,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00781,2,UNTOUCHED,T1,none,3,5,3,5
R00781,3,UNTOUCHED,T1,none,12,21,12,21
R00782,0,CLONE_INTERVAL,T1,t1_reindent,12,17,12,17
R00782,1,MUTATION,T1,t1_reindent,12,17,12,17
R00782,2,UNTOUCHED,T1,none,9,11,9,11
R00782,3,UNTOUCHED,T1,none,18,25,18,25
R00783,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,12,6,13
R00783,1,MUTATION,T1,t1_add_block_comment,,,9,9
R00783,2,UNTOUCHED,T1,none,3,5,3,5
R00783,3,UNTOUCHED,T1,none,13,35,14,36
R00784,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00784,1,MUTATION,T1,t1_add_blank_line,,,7,7
R00784,2,UNTOUCHED,T1,none,3,5,3,5
R00784,3,UNTOUCHED,T1,none,12,20,13,21
R00785,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,12,6,12
R00785,1,MUTATION,T1,t1_add_eol_comment,7,7,7,7
R00785,2,UNTOUCHED,T1,none,3,5,3,5
R00785,3,UNTOUCHED,T1,none,13,18,13,18
R00786,0,CLONE_INTERVAL,T1,t1_reindent,10,15,10,15
R00786,1,MUTATION,T1,t1_reindent,10,15,10,15
R00786,2,UNTOUCHED,T1,none,5,9,5,9
R00786,3,UNTOUCHED,T1,none,16,36,16,36
R00787,0,CLONE_INTERVAL,T1,t1_add_eol_comment,9,14,9,14
R00787,1,MUTATION,T1,t1_add_eol_comment,10,10,10,10
R00787,2,UNTOUCHED,T1,none,4,8,4,8
R00787,3,UNTOUCHED,T1,none,15,19,15,19
R00788,0,CLONE_INTERVAL,T3,t3_wrap_statement,188,193,188,195
R00788,1,MUTATION,T3,t3_wrap_statement,189,189,189,191
R00788,2,UNTOUCHED,T1,none,185,187,185,187
R00788,3,UNTOUCHED,T1,none,194,202,196,204
R00789,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,11,6,11
R00789,1,MUTATION,T2,t2_change_string_literal,9,9,9,9
R00789,2,UNTOUCHED,T1,none,3,5,3,5
R00789,3,UNTOUCHED,T1,none,12,26,12,26
R00790,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,11,6,11
R00790,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00790,2,UNTOUCHED,T1,none,3,5,3,5
R00790,3,UNTOUCHED,T1,none,12,14,12,14
R00791,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,13,8,14
R00791,1,MUTATION,T1,t1_add_blank_line,,,10,10
R00791,2,UNTOUCHED,T1,none,5,7,5,7
R00791,3,UNTOUCHED,T1,none,14,18,15,19
R00792,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,13,8,13
R00792,1,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00792,2,UNTOUCHED,T1,none,5,7,5,7
R00792,3,UNTOUCHED,T1,none,14,25,14,25
R00793,0,CLONE_INTERVAL,T2,t2_rename_local_x2,11,23,11,23
R00793,1,MUTATION,T2,t2_rename_local_x2,12,21,12,21
R00793,2,UNTOUCHED,T1,none,6,10,6,10
R00793,3,UNTOUCHED,T1,none,24,32,24,32
R00794,0,CLONE_INTERVAL,T2,t2_rename_local_x3,7,12,7,12
R00794,1,MUTATION,T2,t2_rename_local_x3,8,11,8,11
R00794,2,UNTOUCHED,T1,none,4,6,4,6
R00794,3,UNTOUCHED,T1,none,13,16,13,16
R00795,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,19,8,19
R00795,1,MUTATION,T1,t1_add_eol_comment,13,13,13,13
R00795,2,UNTOUCHED,T1,none,5,7,5,7
R00795,3,UNTOUCHED,T1,none,20,41,20,41
R00796,0,CLONE_INTERVAL,T3,t3_insert_statement,9,14,9,15
R00796,1,MUTATION,T3,t3_insert_statement,,,11,11
R00796,2,UNTOUCHED,T1,none,6,8,6,8
R00796,3,UNTOUCHED,T1,none,15,28,16,29
R00797,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,12,7,12
R00797,1,MUTATION,T2,t2_change_string_literal,7,7,7,7
R00797,2,UNTOUCHED,T1,none,4,6,4,6
R00797,3,UNTOUCHED,T1,none,13,16,13,16
R00798,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,12,6,13
R00798,1,MUTATION,T1,t1_add_blank_line,,,11,11
R00798,2,UNTOUCHED,T1,none,3,5,3,5
R00798,3,UNTOUCHED,T1,none,13,28,14,29
R00799,0,CLONE_INTERVAL,T2,t2_rename_local_x1,14,21,14,21
R00799,1,MUTATION,T2,t2_rename_local_x1,16,17,16,17
R00799,2,UNTOUCHED,T1,none,10,13,10,13
R00799,3,UNTOUCHED,T1,none,22,24,22,24
R00800,0,CLONE_INTERVAL,T1,t1_reindent,7,12,7,12
R00800,1,MUTATION,T1,t1_reindent,7,12,7,12
R00800,2,UNTOUCHED,T1,none,3,6,3,6
R00800,3,UNTOUCHED,T1,none,13,17,13,17
R00801,0,CLONE_INTERVAL,T2,t2_rename_local_x5,13,20,13,20
R00801,1,MUTATION,T2,t2_rename_local_x5,13,19,13,19
R00801,2,UNTOUCHED,T1,none,3,12,3,12
R00801,3,UNTOUCHED,T1,none,21,32,21,32
R00802,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,12,6,12
R00802,1,MUTATION,T1,t1_add_eol_comment,7,7,7,7
R00802,2,UNTOUCHED,T1,none,3,5,3,5
R00802,3,UNTOUCHED,T1,none,13,20,13,20
R00803,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,11,6,11
R00803,1,MUTATION,T1,t1_add_eol_comment,10,10,10,10
R00803,2,UNTOUCHED,T1,none,3,5,3,5
R00803,3,UNTOUCHED,T1,none,12,24,12,24
R00804,0,CLONE_INTERVAL,T3,t3_insert_statement,6,11,6,11
R00804,1,UNTOUCHED,T1,none,3,5,3,5
R00804,2,UNTOUCHED,T1,none,12,12,12,12
R00804,3,UNTOUCHED,T1,none,13,16,14,17
R00805,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,18,6,18
R00805,1,MUTATION,T1,t1_add_eol_comment,13,13,13,13
R00805,2,UNTOUCHED,T1,none,3,5,3,5
R00805,3,UNTOUCHED,T1,none,19,24,19,24
R00806,0,CLONE_INTERVAL,T1,t1_add_eol_comment,9,14,9,14
R00806,1,MUTATION,T1,t1_add_eol_comment,10,10,10,10
R00806,2,UNTOUCHED,T1,none,3,8,3,8
R00806,3,UNTOUCHED,T1,none,15,26,15,26
R00807,0,CLONE_INTERVAL,T1,t1_add_blank_line,24,30,24,31
R00807,1,MUTATION,T1,t1_add_blank_line,,,26,26
R00807,2,UNTOUCHED,T1,none,21,23,21,23
R00807,3,UNTOUCHED,T1,none,31,37,32,38
R00808,0,CLONE_INTERVAL,T3,t3_insert_statement,8,13,8,13
R00808,1,MUTATION,T3,t3_insert_statement,,,14,14
R00808,2,UNTOUCHED,T1,none,5,7,5,7
R00808,3,UNTOUCHED,T1,none,14,27,15,28
R00809,0,CLONE_INTERVAL,T3,t3_delete_statement,14,19,13,17
R00809,1,MUTATION,T3,t3_delete_statement,18,18,,
R00809,2,UNTOUCHED,T1,none,4,13,3,12
R00809,3,UNTOUCHED,T1,none,20,22,18,20
R00810,0,CLONE_INTERVAL,T1,t1_add_blank_line,12,23,12,24
R00810,1,MUTATION,T1,t1_add_blank_line,,,14,14
R00810,2,UNTOUCHED,T1,none,5,11,5,11
R00810,3,UNTOUCHED,T1,none,24,26,25,27
R00811,0,CLONE_INTERVAL,T1,t1_reindent,6,12,6,12
R00811,1,MUTATION,T1,t1_reindent,6,12,6,12
R00811,2,UNTOUCHED,T1,none,3,5,3,5
R00811,3,UNTOUCHED,T1,none,13,20,13,20
R00812,0,CLONE_INTERVAL,T2,t2_rename_local_x1,6,11,6,11
R00812,1,MUTATION,T2,t2_rename_local_x1,7,11,7,11
R00812,2,UNTOUCHED,T1,none,3,5,3,5
R00812,3,UNTOUCHED,T1,none,12,14,12,14
R00813,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,15,6,15
R00813,1,MUTATION,T2,t2_change_string_literal,6,6,6,6
R00813,2,UNTOUCHED,T1,none,3,5,3,5
R00813,3,UNTOUCHED,T1,none,16,23,16,23
R00814,0,CLONE_INTERVAL,T1,t1_add_eol_comment,13,22,13,22
R00814,1,MUTATION,T1,t1_add_eol_comment,18,18,18,18
R00814,2,UNTOUCHED,T1,none,5,12,5,12
R00814,3,UNTOUCHED,T1,none,23,35,23,35
R00815,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00815,1,MUTATION,T2,t2_change_int_literal,6,6,6,6
R00815,2,UNTOUCHED,T1,none,3,5,3,5
R00815,3,UNTOUCHED,T1,none,12,16,12,16
R00816,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,12,7,12
R00816,1,MUTATION,T2,t2_change_string_literal,11,11,11,11
R00816,2,UNTOUCHED,T1,none,4,6,4,6
R00816,3,UNTOUCHED,T1,none,13,32,13,32
R00817,0,CLONE_INTERVAL,T2,t2_rename_local_x3,12,17,12,17
R00817,1,MUTATION,T2,t2_rename_local_x3,12,14,12,14
R00817,2,UNTOUCHED,T1,none,6,11,6,11
R00817,3,UNTOUCHED,T1,none,18,20,18,20
R00818,0,CLONE_INTERVAL,T3,t3_wrap_statement,23,29,23,31
R00818,1,MUTATION,T3,t3_wrap_statement,23,28,23,30
R00818,2,UNTOUCHED,T1,none,20,22,20,22
R00818,3,UNTOUCHED,T1,none,30,36,32,38
R00819,0,CLONE_INTERVAL,T3,t3_wrap_statement,12,17,12,19
R00819,1,MUTATION,T3,t3_wrap_statement,12,14,12,16
R00819,2,UNTOUCHED,T1,none,3,11,3,11
R00819,3,UNTOUCHED,T1,none,18,24,20,26
R00820,0,CLONE_INTERVAL,T3,t3_insert_statement,11,16,11,17
R00820,1,MUTATION,T3,t3_insert_statement,,,13,13
R00820,2,UNTOUCHED,T1,none,6,10,6,10
R00820,3,UNTOUCHED,T1,none,17,64,18,65
R00821,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00821,1,MUTATION,T1,t1_add_block_comment,,,11,11
R00821,2,UNTOUCHED,T1,none,3,5,3,5
R00821,3,UNTOUCHED,T1,none,12,16,13,17
R00822,0,CLONE_INTERVAL,T3,t3_delete_statement,7,12,7,11
R00822,1,MUTATION,T3,t3_delete_statement,7,7,,
R00822,2,UNTOUCHED,T1,none,3,6,3,6
R00822,3,UNTOUCHED,T1,none,13,28,12,27
R00823,0,CLONE_INTERVAL,T3,t3_wrap_statement,11,19,11,21
R00823,1,MUTATION,T3,t3_wrap_statement,11,13,11,15
R00823,2,UNTOUCHED,T1,none,8,10,8,10
R00823,3,UNTOUCHED,T1,none,20,22,22,24
R00824,0,CLONE_INTERVAL,T1,t1_add_block_comment,208,213,208,214
R00824,1,MUTATION,T1,t1_add_block_comment,,,212,212
R00824,2,UNTOUCHED,T1,none,201,207,201,207
R00824,3,UNTOUCHED,T1,none,214,218,215,219
R00825,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,12,7,12
R00825,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00825,2,UNTOUCHED,T1,none,3,6,3,6
R00825,3,UNTOUCHED,T1,none,13,19,13,19
R00826,0,CLONE_INTERVAL,T3,t3_insert_statement,17,22,17,22
R00826,1,MUTATION,T3,t3_insert_statement,,,23,23
R00826,2,UNTOUCHED,T1,none,3,16,3,16
R00826,3,UNTOUCHED,T1,none,23,44,24,45
R00827,0,CLONE_INTERVAL,T3,t3_insert_statement,91,97,91,97
R00827,1,MUTATION,T3,t3_insert_statement,,,98,98
R00827,2,UNTOUCHED,T1,none,87,90,87,90
R00827,3,UNTOUCHED,T1,none,98,112,99,113
R00828,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,11,6,11
R00828,1,MUTATION,T1,t1_add_eol_comment,6,6,6,6
R00828,2,UNTOUCHED,T1,none,3,5,3,5
R00828,3,UNTOUCHED,T1,none,12,15,12,15
R00829,0,CLONE_INTERVAL,T1,t1_add_block_comment,9,18,9,19
R00829,1,MUTATION,T1,t1_add_block_comment,,,17,17
R00829,2,UNTOUCHED,T1,none,3,8,3,8
R00829,3,UNTOUCHED,T1,none,19,25,20,26
R00830,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00830,1,MUTATION,T1,t1_add_block_comment,,,7,7
R00830,2,UNTOUCHED,T1,none,3,5,3,5
R00830,3,UNTOUCHED,T1,none,12,16,13,17
R00831,0,CLONE_INTERVAL,T1,t1_add_blank_line,10,15,10,16
R00831,1,MUTATION,T1,t1_add_blank_line,,,14,14
R00831,2,UNTOUCHED,T1,none,5,9,5,9
R00831,3,UNTOUCHED,T1,none,16,22,17,23
R00832,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,14,8,14
R00832,1,MUTATION,T2,t2_change_string_literal,11,11,11,11
R00832,2,UNTOUCHED,T1,none,5,7,5,7
R00832,3,UNTOUCHED,T1,none,15,42,15,42
R00833,0,CLONE_INTERVAL,T1,t1_add_eol_comment,13,18,13,18
R00833,1,MUTATION,T1,t1_add_eol_comment,15,15,15,15
R00833,2,UNTOUCHED,T1,none,6,12,6,12
R00833,3,UNTOUCHED,T1,none,19,26,19,26
R00834,0,CLONE_INTERVAL,T1,t1_add_blank_line,9,14,9,15
R00834,1,MUTATION,T1,t1_add_blank_line,,,11,11
R00834,2,UNTOUCHED,T1,none,5,8,5,8
R00834,3,UNTOUCHED,T1,none,15,25,16,26
R00835,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,15,8,16
R00835,1,MUTATION,T1,t1_add_blank_line,,,12,12
R00835,2,UNTOUCHED,T1,none,3,7,3,7
R00835,3,UNTOUCHED,T1,none,16,21,17,22
R00836,0,CLONE_INTERVAL,T1,t1_add_blank_line,14,22,14,23
R00836,1,MUTATION,T1,t1_add_blank_line,,,20,20
R00836,2,UNTOUCHED,T1,none,3,13,3,13
R00836,3,UNTOUCHED,T1,none,23,25,24,26
R00837,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,17,6,17
R00837,1,MUTATION,T2,t2_change_string_literal,12,12,12,12
R00837,2,UNTOUCHED,T1,none,3,5,3,5
R00837,3,UNTOUCHED,T1,none,18,20,18,20
R00838,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,18,8,18
R00838,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00838,2,UNTOUCHED,T1,none,3,7,3,7
R00838,3,UNTOUCHED,T1,none,19,27,19,27
R00839,0,CLONE_INTERVAL,T2,t2_change_int_literal,21,26,21,26
R00839,1,MUTATION,T2,t2_change_int_literal,21,21,21,21
R00839,2,UNTOUCHED,T1,none,8,20,8,20
R00839,3,UNTOUCHED,T1,none,27,34,27,34
R00840,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,12,7,13
R00840,1,MUTATION,T1,t1_add_block_comment,,,12,12
R00840,2,UNTOUCHED,T1,none,4,6,4,6
R00840,3,UNTOUCHED,T1,none,13,22,14,23
R00841,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,12,7,12
R00841,1,MUTATION,T1,t1_add_eol_comment,10,10,10,10
R00841,2,UNTOUCHED,T1,none,3,6,3,6
R00841,3,UNTOUCHED,T1,none,13,21,13,21
R00842,0,CLONE_INTERVAL,T2,t2_change_int_literal,13,18,13,18
R00842,1,MUTATION,T2,t2_change_int_literal,13,13,13,13
R00842,2,UNTOUCHED,T1,none,5,12,5,12
R00842,3,UNTOUCHED,T1,none,19,28,19,28
R00843,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,14,8,14
R00843,1,MUTATION,T2,t2_change_int_literal,11,11,11,11
R00843,2,UNTOUCHED,T1,none,3,7,3,7
R00843,3,UNTOUCHED,T1,none,15,17,15,17
R00844,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,15,7,15
R00844,1,MUTATION,T2,t2_change_string_literal,9,9,9,9
R00844,2,UNTOUCHED,T1,none,3,6,3,6
R00844,3,UNTOUCHED,T1,none,16,28,16,28
R00845,0,CLONE_INTERVAL,T3,t3_insert_statement,6,16,6,17
R00845,1,MUTATION,T3,t3_insert_statement,,,7,7
R00845,2,UNTOUCHED,T1,none,3,5,3,5
R00845,3,UNTOUCHED,T1,none,17,20,18,21
R00846,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,13,6,14
R00846,1,MUTATION,T1,t1_add_block_comment,,,12,12
R00846,2,UNTOUCHED,T1,none,3,5,3,5
R00846,3,UNTOUCHED,T1,none,14,20,15,21
R00847,0,CLONE_INTERVAL,T2,t2_change_int_literal,18,25,18,25
R00847,1,MUTATION,T2,t2_change_int_literal,18,18,18,18
R00847,2,UNTOUCHED,T1,none,15,17,15,17
R00847,3,UNTOUCHED,T1,none,26,31,26,31
R00848,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,17,6,17
R00848,1,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00848,2,UNTOUCHED,T1,none,3,5,3,5
R00848,3,UNTOUCHED,T1,none,18,20,18,20
R00849,0,CLONE_INTERVAL,T1,t1_add_eol_comment,13,21,13,21
R00849,1,MUTATION,T1,t1_add_eol_comment,20,20,20,20
R00849,2,UNTOUCHED,T1,none,3,12,3,12
R00849,3,UNTOUCHED,T1,none,22,24,22,24
R00850,0,CLONE_INTERVAL,T3,t3_wrap_statement,14,19,14,21
R00850,1,MUTATION,T3,t3_wrap_statement,14,17,14,19
R00850,2,UNTOUCHED,T1,none,3,13,3,13
R00850,3,UNTOUCHED,T1,none,20,22,22,24
R00851,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,12,7,14
R00851,1,MUTATION,T3,t3_wrap_statement,11,11,11,13
R00851,2,UNTOUCHED,T1,none,3,6,3,6
R00851,3,UNTOUCHED,T1,none,13,35,15,37
R00852,0,CLONE_INTERVAL,T1,t1_reindent,121,126,121,126
R00852,1,MUTATION,T1,t1_reindent,121,126,121,126
R00852,2,UNTOUCHED,T1,none,114,120,114,120
R00852,3,UNTOUCHED,T1,none,127,129,127,129
R00853,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,14,7,15
R00853,1,MUTATION,T1,t1_add_block_comment,,,12,12
R00853,2,UNTOUCHED,T1,none,3,6,3,6
R00853,3,UNTOUCHED,T1,none,15,17,16,18
R00854,0,CLONE_INTERVAL,T3,t3_insert_statement,6,11,6,12
R00854,1,MUTATION,T3,t3_insert_statement,,,10,10
R00854,2,UNTOUCHED,T1,none,3,5,3,5
R00854,3,UNTOUCHED,T1,none,12,40,13,41
R00855,0,CLONE_INTERVAL,T3,t3_insert_statement,13,18,13,19
R00855,1,MUTATION,T3,t3_insert_statement,,,18,18
R00855,2,UNTOUCHED,T1,none,10,12,10,12
R00855,3,UNTOUCHED,T1,none,19,26,20,27
R00856,0,CLONE_INTERVAL,T1,t1_reindent,9,14,9,14
R00856,1,MUTATION,T1,t1_reindent,9,14,9,14
R00856,2,UNTOUCHED,T1,none,3,8,3,8
R00856,3,UNTOUCHED,T1,none,15,25,15,25
R00857,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,14,7,15
R00857,1,MUTATION,T1,t1_add_block_comment,,,12,12
R00857,2,UNTOUCHED,T1,none,3,6,3,6
R00857,3,UNTOUCHED,T1,none,15,31,16,32
R00858,0,CLONE_INTERVAL,T1,t1_reindent,6,20,6,20
R00858,1,MUTATION,T1,t1_reindent,6,20,6,20
R00858,2,UNTOUCHED,T1,none,3,5,3,5
R00858,3,UNTOUCHED,T1,none,21,25,21,25
R00859,0,CLONE_INTERVAL,T2,t2_rename_local_x2,30,48,30,48
R00859,1,MUTATION,T2,t2_rename_local_x2,30,44,30,44
R00859,2,UNTOUCHED,T1,none,26,29,26,29
R00859,3,UNTOUCHED,T1,none,49,51,49,51
R00860,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,12,6,12
R00860,1,MUTATION,T2,t2_change_string_literal,10,10,10,10
R00860,2,UNTOUCHED,T1,none,3,5,3,5
R00860,3,UNTOUCHED,T1,none,13,15,13,15
R00861,0,CLONE_INTERVAL,T3,t3_wrap_statement,9,15,9,17
R00861,1,MUTATION,T3,t3_wrap_statement,13,14,13,16
R00861,2,UNTOUCHED,T1,none,4,8,4,8
R00861,3,UNTOUCHED,T1,none,16,26,18,28
R00862,0,CLONE_INTERVAL,T3,t3_insert_statement,8,13,8,14
R00862,1,MUTATION,T3,t3_insert_statement,,,9,9
R00862,2,UNTOUCHED,T1,none,4,7,4,7
R00862,3,UNTOUCHED,T1,none,14,24,15,25
R00863,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,12,6,12
